股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA25,MA25距离,MA25_1日斜率,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,最近25日曾涨停,25日内涨停次数,最近涨停日期,涨停板规则,涨停核验交易日数,25日最大单日涨幅,有效突破阶段,有效突破观察资格,有效突破确认,整理交易日数,整理超过一周,平台上沿,突破日期,突破放量比,回踩缩量比,回踩守位,重新缓慢走强,N型走势,有效突破确认路径,平台上方横盘振幅,微平台上沿,微平台再突破量比,有效突破原因,基础整理条件,振幅收敛,成交量收敛,换手率收敛,流动性收敛,短期下行停止,整理成熟,中期趋势仍活,均线趋势辅助,明显右侧,短周期整理合格,稳健上沿核心区,稳健上沿宽区,适度重新加速,整理成熟贡献,振幅收敛贡献,流动性收敛贡献,短期止跌贡献,40日趋势贡献,均线趋势辅助贡献,稳健上沿贡献,重新加速辅助贡献,阶段2分,阶段2通过,阶段2风险提示,阶段2规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
000980,众泰汽车,2.18,-0.0267857142857143,-0.03539823008849541,0.1847826086956521,0.3132530120481929,0.36250000000000004,0.10659898477157359,,0.16176470588235298,-0.1484375,0.6,0.269607843137255,503424359.4,377322542.4,1.3342016519816602,0.11925239981488683,0.07172213471964624,1.6627000894637487,False,2.220446049250313e-16,0.07726377952755903,True,3,2,部分收敛/待确认,-0.27090301003344486,0.4905660377358491,0.11995890059080416,1.8827999999999998,0.1578500106224774,0.010736525660296259,0.046411123637730034,0.006207091131383402,,-0.08016877637130804,2.04,1.9,0.06862745098039214,0.14736842105263182,True,2,2026-09-09,沪深主板10%,17,10.179640718562876,READY_FOR_BREAKOUT,False,False,3,False,2.28,,,,False,False,False,,,,,紧凑缩量平台形成，尚未出现放量突破,True,True,False,False,False,True,True,True,True,True,True,False,False,False,3,1,0,1,3,1,0,0,9,False,距离短周期稳健上沿较远,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,125,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
001232,嘉立创,197.43,0.020257351041290006,0.008376321569028011,0.21810217176702862,0.3239672746781115,,,,0.06561540903799347,-0.02719881744271979,0.26032416319940377,0.2520527031819678,3955035.6,5135266.0,0.770171515944841,0.08946718731652174,0.1161652767783343,0.7701715159448408,True,0.01124485435881395,0.053241339011810274,True,3,3,收敛较充分,-0.15808102345415775,0.6097894736842105,0.11991604742186168,170.77720000000002,0.1560676717969376,0.006819934394683758,0.009112976016717012,,,-0.019614658853908007,188.98,161.03,0.04471372632024573,0.22604483636589467,True,2,2026-09-11,沪深主板10%,25,10.000602809090363,READY_FOR_BREAKOUT,False,False,5,False,200.58,,,,False,False,False,,,,,紧凑缩量平台形成，尚未出现放量突破,False,True,True,True,True,True,False,False,True,False,True,True,True,True,0,1,1,1,0,1,4,1,9,False,10日速度仍偏快，整理可能未完成,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,125,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
002300,太阳电缆,8.31,-0.047018348623853234,0.09055118110236227,0.0284653465346536,0.22928994082840237,0.17538896746817545,0.24215246636771304,,0.18815789473684208,-0.07973421926910285,0.28279883381924203,0.6653418339663589,85578118.6,75619467.7,1.1316942740129867,0.09305760783858254,0.1090021238553616,0.8537228867399286,True,0.04978734050537903,0.019768743006340905,True,3,3,收敛较充分,-0.2836206896551724,0.4525790349417638,0.06265984654731471,7.5948,0.094169695054511,0.006787210350495787,0.02082488167680885,0.027170518425983836,,-0.04152249134948094,7.6,7.6,0.09342105263157907,0.09342105263157907,True,2,2026-09-03,沪深主板10%,17,9.960681520314552,INELIGIBLE,False,False,0,False,,,,,False,False,False,,,,,未形成合格的短周期缩量平台或呈N型走势,False,True,False,True,True,True,False,True,True,True,False,False,True,False,0,1,1,1,3,1,2,0,9,False,短波动仍偏大,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,125,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
002321,华英农业,2.22,-0.03478260869565197,0.12121212121212133,-0.013333333333333197,0.07246376811594213,0.19999999999999996,0.3293413173652697,,0.24352331606217617,-0.07499999999999984,0.14720812182741108,1.6542790780775425,105053208.8,43403702.3,2.4203743743768147,0.036483635770684475,0.020422868893633272,1.786410908315534,False,0.045631067961164895,0.0004701457451810054,True,3,1,结构未成熟,-0.09016393442622939,0.7349397590361448,0.041520056298381514,2.1128,0.05073835668307458,0.0024672613399125964,0.017302716688227804,0.034918146987112264,,0.01834862385321112,1.93,1.93,0.15025906735751304,0.15025906735751304,True,2,2026-09-21,沪深主板10%,25,10.1010101010101,RETEST_STABILIZING,False,False,3,False,2.07,2026-09-17,1.5509805816686673,2.751598042164851,True,False,True,,0.18226600985221683,2.3,1.9251883954767277,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,False,False,False,False,False,True,False,True,True,True,True,True,True,False,0,0,0,1,3,1,4,0,9,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,125,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
002377,国创高新,3.05,-0.025559105431309903,-0.016129032258064613,0.06643356643356646,0.10909090909090913,0.21999999999999997,0.21031746031746024,,0.0990099009900991,-0.12857142857142867,0.28205128205128205,0.35103510351035133,84269271.6,89250872.1,0.9441842932983509,0.11534383800390374,0.09330468397729783,1.2362062984101454,True,-0.010120177103099315,0.030864197530864113,False,3,2,部分收敛/待确认,-0.19098143236074272,0.48571428571428554,0.022975012577561627,2.9252,0.04266374948721463,0.004119181655910964,0.02909047732130121,0.03358673978065796,,-0.07294832826747721,3.03,2.84,0.0066006600660066805,0.073943661971831,True,1,2026-09-09,沪深主板10%,17,10.139860139860147,READY_FOR_BREAKOUT,False,False,5,False,3.21,,,,False,False,False,,,,,紧凑缩量平台形成，尚未出现放量突破,True,True,True,False,True,False,True,True,True,True,True,False,False,False,3,1,1,0,3,1,0,0,9,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,125,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
002453,华软科技,5.31,-0.09540034071550263,0.23201856148491884,0.1518438177874184,0.18791946308724827,0.3046683046683045,0.1747787610619469,,0.42191142191142184,-0.12950819672131153,0.08352668213457085,5.051217301217296,60420036.6,7465970.2,8.09272405078713,0.060465034026869355,0.01160931898837895,5.208318772823409,False,0.145777777777778,0.06310679611650483,True,3,1,结构未成熟,-0.2156573116691285,0.5575757575757575,0.13231687813199677,4.6276,0.1474630478001555,0.007752613240418205,0.029236276849641696,-0.0019342359767893225,,-0.005617977528089901,4.29,4.29,0.2377622377622377,0.2377622377622377,True,3,2026-09-21,沪深主板10%,25,10.103092783505163,INELIGIBLE,False,False,0,False,,,,,False,False,False,,,,,未形成合格的短周期缩量平台或呈N型走势,False,False,False,False,False,True,False,True,True,True,False,True,True,False,0,0,0,1,3,1,4,0,9,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,125,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
002577,雷柏科技,22.58,0.0017746228926351915,0.24889380530973448,0.18405873099108527,0.18343815513626827,0.26004464285714257,0.22984749455337683,,0.27688022284122576,-0.014834205933682565,0.11566535654126908,2.3938042567001094,15949573.8,3629413.8,4.394531645854215,0.0614918348042027,0.01293111129321308,4.755340311429909,False,0.13172268907563045,0.04970420452144508,True,3,1,结构未成熟,-0.014834205933682565,0.9580246913580243,0.15236418382709416,19.3848,0.16483017622054397,0.005706933405275283,0.023804482089289092,0.012061017744219749,,0.021719457013574583,17.95,17.81,0.2579387186629527,0.2678270634475013,True,1,2026-09-16,沪深主板10%,25,10.011061946902666,RETEST_STABILIZING,True,False,5,False,18.58,2026-09-16,2.8986271322363613,2.112040949139916,True,True,False,,0.12242899118511262,22.58,0.530307740848738,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,False,False,False,False,False,True,False,True,True,True,True,True,True,False,0,0,0,1,3,1,4,0,9,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,125,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
002579,中京电子,18.88,-0.029804727646454365,0.015053763440860068,0.10668229777256744,0.35632183908045967,0.6013570822731129,-0.12915129151291516,,0.16129032258064516,-0.125925925925926,0.46592592592592585,0.3461715985435151,154636307.4,120047465.0,1.2881263873418736,0.30021435898628995,0.20024432385775873,1.4992402940696776,False,0.039746300211416674,0.06612893999199154,True,3,2,部分收敛/待确认,-0.19316239316239314,0.6631892697466468,0.13762352374066067,16.1504,0.16901129383792335,0.009324300677449271,0.05952512668451693,-0.017135083192070688,,-0.07857491459248411,18.6,16.0,0.015053763440860068,0.17999999999999994,True,3,2026-09-08,沪深主板10%,17,10.000000000000009,READY_FOR_BREAKOUT,False,False,3,False,19.89,,,,False,False,False,,,,,紧凑缩量平台形成，尚未出现放量突破,True,True,False,False,False,True,True,True,True,True,True,False,False,False,3,1,0,1,3,1,0,0,9,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,125,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
002912,中新赛克,26.38,0.10008340283569628,-0.07275922671353252,0.3452320244773075,0.3711018711018712,0.4282620465619924,0.43058568329717994,,0.14446854663774394,-0.07275922671353252,0.4809994794377927,0.3003507338648335,26306679.2,6859985.9,3.8348007683222787,0.16105667556364667,0.045808217777674604,3.515890453222136,False,-0.022944098399432344,0.0680817333098469,False,3,1,结构未成熟,-0.07275922671353252,0.8267782426778242,0.19993631877004248,21.366799999999998,0.2346256809629894,0.01279814948238589,0.031824403597966455,0.045978119849924726,,0.0022796352583585033,23.05,19.21,0.144468546637744,0.37324310255075477,True,1,2026-09-22,沪深主板10%,17,10.008340283569627,INELIGIBLE,False,False,0,False,,,,,False,False,True,,,,,未形成合格的短周期缩量平台或呈N型走势,False,True,False,False,False,False,False,True,True,True,False,True,True,False,0,1,0,0,3,1,4,0,9,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,125,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
003040,楚天龙,17.68,0.02137492778740624,0.11757269279393179,-0.20539325842696632,0.1421188630490955,0.6477166821994407,0.664783427495292,,0.17433570965651338,-0.24315068493150682,0.4794173527549082,0.3636407999308251,73385139.2,88869429.8,0.8257635878293889,0.10343969861564567,0.2024636712461798,0.5109049834914392,True,0.017808892164087542,-0.07967384353016416,False,3,2,部分收敛/待确认,-0.24315068493150682,0.5817378497790869,-0.04682319325012807,17.4316,0.014249982789875881,0.01431430965459457,0.043875184482395024,0.07641462324896842,,0.06957047791893523,15.43,15.43,0.14581983149708355,0.14581983149708355,True,7,2026-09-04,沪深主板10%,17,10.021321961620465,RETEST_STABILIZING,False,False,4,False,16.49,2026-09-21,2.4491674631507556,0.9217270386775708,True,True,True,,0.0843806104129264,,,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,True,True,True,True,True,False,True,True,False,False,True,False,False,True,3,1,1,0,3,0,0,1,9,False,,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,125,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
300456,赛微电子,38.42,0.02045152722443566,0.13333333333333353,0.021536825312417074,0.23775773195876293,0.3457092819614711,-0.09536143159877553,,0.18807749627421766,-0.08086124401913863,0.2341186996719356,0.803342477716499,41608222.4,34077955.9,1.220971777828963,0.06017354785183283,0.05925986567317024,1.0154182289865745,False,0.05586849063110688,-0.0052536983271117554,True,3,2,部分收敛/待确认,-0.3426860564585116,0.37852932050884275,0.03697705802968976,35.874,0.07097061939008742,0.005256904591104838,0.024805691968601495,-0.025382896953862866,,0.047722934278702,33.55,33.53,0.14515648286140115,0.14583954667461985,True,1,2026-08-27,创业板20%,17,20.012953367875653,RETEST_STABILIZING,False,False,5,False,36.14,2026-09-18,1.34473733472315,1.29456615819207,True,True,True,,0.10323830611680035,,1.351449810777076,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,False,True,False,False,False,True,False,True,True,True,True,False,True,True,0,1,0,1,3,1,2,1,9,False,短波动仍偏大,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,125,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
600059,古越龙山,10.79,-0.060104529616724856,0.21509009009008984,0.22613636363636336,0.3255528255528253,0.37277353689567416,0.47404371584699434,,0.31651376146788984,-0.060104529616724856,0.16486161251504203,1.9198754436482963,91541212.2,44778592.9,2.044307475324889,0.09264437704227807,0.04912398179326403,1.8859297162059783,False,0.15126970227670755,0.06661536770363852,True,3,1,结构未成熟,-0.060104529616724856,0.8384074941451988,0.18317890235210244,8.8968,0.21279561190540397,0.011873891087757604,0.050259274032708356,0.044359232252116465,,-0.004612546125461359,8.72,8.53,0.23738532110091715,0.26494724501758493,True,1,2026-09-04,沪深主板10%,17,10.059880239520957,RETEST_STABILIZING,True,False,3,False,8.9,2026-09-16,1.7098715985090116,1.7268629888051865,True,False,False,,0.19583333333333341,11.48,0.9952230342155223,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,False,False,False,False,False,True,False,True,True,True,True,True,True,False,0,0,0,1,3,1,4,0,9,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,125,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
600103,青山纸业,3.77,-0.01822916666666663,0.12537313432835817,-0.06913580246913575,0.1968253968253968,0.4014869888475836,0.228013029315961,,0.18597560975609767,-0.10238095238095246,0.24624624624624633,0.7552424152290306,259945955.0,378294433.2,0.6871524722188272,0.13037305958523024,0.18073921291630834,0.7213324517773558,True,0.039731393396754244,-0.004584681769147614,True,3,3,收敛较充分,-0.339754816112084,0.4138972809667674,0.0029263101888798992,3.5904,0.05002228163992872,0.008652657601977864,0.03611001187178475,0.01939192092823383,,-0.020779220779220786,3.28,3.28,0.14939024390243905,0.14939024390243905,True,5,2026-09-07,沪深主板10%,17,10.158730158730167,INELIGIBLE,False,False,3,False,3.89,,,,False,False,True,,,,,未形成合格的短周期缩量平台或呈N型走势,False,True,True,True,True,True,False,True,True,True,True,False,True,False,0,1,1,1,3,1,2,0,9,False,短波动仍偏大,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,125,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
600354,敦煌种业,10.12,-0.03250478011472291,0.13963963963963955,-0.03435114503816805,0.42736248236953456,0.7328767123287669,1.1260504201680672,,0.28640192539109494,-0.1785714285714286,0.6426666666666667,0.44564614946747133,136077996.6,138578003.9,0.9819595662396461,0.27968830601551753,0.27084240681026994,1.0326606874803188,True,0.022553279536519533,0.021522679271849476,True,3,3,收敛较充分,-0.1785714285714286,0.7131681877444588,0.0856621788338785,8.810799999999999,0.14859036636854772,0.014414663350833523,0.07974276527331181,0.14087615103797768,,-0.03984819734345346,8.31,8.31,0.21780986762936205,0.21780986762936205,True,5,2026-09-08,沪深主板10%,17,10.05361930294908,INELIGIBLE,False,False,0,False,,,,,False,False,True,,,,,未形成合格的短周期缩量平台或呈N型走势,False,True,True,False,True,True,False,True,True,True,False,False,True,False,0,1,1,1,3,1,2,0,9,False,短波动仍偏大,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,125,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
600359,新农开发,8.04,-0.004950495049505066,0.02030456852791862,0.010050251256281229,0.18061674008810558,0.4006968641114981,0.4888888888888887,,0.15373765867418898,-0.2415094339622642,0.5251798561151079,0.2927333500782503,73993826.4,47288342.1,1.5647371659494065,0.2457226496346833,0.13072134509136543,1.8797438892855614,False,-0.05607476635514019,0.008510128251228544,False,3,1,结构未成熟,-0.2415094339622642,0.5160680529300566,0.013360221830098329,7.6724,0.04791199624628528,0.005820660723649507,0.041148236171303365,0.06994532575614754,,0.006257822277847103,7.09,7.09,0.13399153737658653,0.13399153737658653,True,2,2026-09-09,沪深主板10%,17,10.050251256281406,INELIGIBLE,False,False,3,False,8.13,,,,False,False,True,,,,,未形成合格的短周期缩量平台或呈N型走势,True,True,False,False,False,False,False,True,True,True,True,True,True,False,0,1,0,0,3,1,4,0,9,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,125,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
600448,华纺股份,3.58,-0.07969151670951158,0.2561403508771929,0.15857605177993528,0.20134228187919456,0.42629482071713154,0.4206349206349207,,0.510714285714286,-0.15366430260047292,0.10247349823321555,4.983866995073894,125131148.2,13366647.8,9.361445747078037,0.1531652385123537,0.021222976363668957,7.216953733904786,False,0.1462925851703405,0.061467283542630424,True,3,1,结构未成熟,-0.15366430260047292,0.6596858638743455,0.14559999999999995,3.0852,0.16037858161545437,0.00863083562181255,0.035391225689733075,0.03246041412911094,,0.011299435028248705,2.8,2.8,0.2785714285714287,0.2785714285714287,True,3,2026-09-21,沪深主板10%,25,9.937888198757761,INELIGIBLE,False,False,0,False,,,,,False,False,False,,,,,未形成合格的短周期缩量平台或呈N型走势,False,False,False,False,False,True,False,True,True,True,False,True,True,False,0,0,0,1,3,1,4,0,9,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,125,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
600593,大连圣亚,47.12,-0.02985381922997743,0.21788575859395198,0.14591439688715946,0.1712652249565001,0.2752368064952637,0.30779905634193727,,0.30600522193211505,-0.057976809276289565,0.13400423728813565,2.283548849833332,13526722.2,4927163.4,2.7453366373033212,0.09540801824534158,0.038254374223602436,2.4940420587634686,False,0.11388096310757412,0.03997816214606531,True,3,1,结构未成熟,-0.057976809276289565,0.8360655737704915,0.12900134176729927,41.3404,0.13980513009066176,0.006838839150892895,0.019778735182424123,0.01785186422815399,,0.019251568245727935,38.3,37.76,0.2302872062663186,0.24788135593220328,True,2,2026-09-21,沪深主板10%,25,10.011325028312568,RETEST_STABILIZING,True,False,5,False,39.96,2026-09-17,2.0385091293170325,1.6916546960511707,True,False,False,,0.17170297493558223,48.57,1.1141544351388226,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,False,False,False,False,False,True,False,True,True,True,True,True,True,False,0,0,0,1,3,1,4,0,9,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,125,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
600596,新安股份,11.8,-0.019118869492934176,-0.05675459632294155,-0.023178807947019764,0.13789778206364534,0.19312436804853395,-0.2606516290726817,,0.09658119658119665,-0.10470409711684359,0.24105461393596994,0.40066105769230786,68609061.6,96060987.2,0.7142239904026303,0.057169223503046686,0.06931312873669444,0.8247964641766523,True,-0.033794657225619584,0.014396822770147422,False,3,2,部分收敛/待确认,-0.35834692767808585,0.2562076749435667,0.01074992505032335,11.444,0.03110800419433768,0.0017857768129139195,0.015304907098617981,-0.056943291839557375,,-0.0802805923616523,11.7,11.68,0.008547008547008739,0.010273972602739878,True,1,2026-09-08,沪深主板10%,17,10.018214936247727,READY_FOR_BREAKOUT,False,False,5,False,12.5,,,,False,False,False,,,,,紧凑缩量平台形成，尚未出现放量突破,True,True,True,True,True,False,True,True,True,True,True,False,False,False,3,1,1,0,3,1,0,0,9,False,距离短周期稳健上沿较远,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,125,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
600792,云煤能源,5.75,0.05311355311355315,0.08695652173913038,0.28635346756152136,0.505235602094241,0.6911764705882353,0.8138801261829653,,0.32671081677704183,-0.043261231281197965,0.5335051546391754,0.6123854923163875,159219111.8,127800904.5,1.2458371278585123,0.145859107179389,0.11018308697603647,1.3237885339980684,False,0.04419241298396548,0.08262755629002294,True,3,2,部分收敛/待确认,-0.043261231281197965,0.9103448275862069,0.23113157049566446,4.4796,0.28359674970979554,0.019110019110019083,0.06961869618696181,0.07982333798233365,,0.045454545454545414,4.53,4.48,0.26931567328918304,0.2834821428571428,True,3,2026-09-09,沪深主板10%,17,10.098522167487701,INELIGIBLE,False,False,0,False,,,,,False,False,True,,,,,未形成合格的短周期缩量平台或呈N型走势,False,True,False,False,False,True,False,True,True,True,False,False,True,True,0,1,0,1,3,1,2,1,9,False,短波动仍偏大,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,125,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
600865,百大集团,11.55,0.009615384615384803,0.02849510240427433,-0.1593886462882096,0.3139931740614337,0.4154411764705883,0.41025641025641035,,0.18749999999999994,-0.29744525547445255,0.781148429035753,0.24003120665742017,54162257.4,46271115.9,1.170541413288025,0.14683660943271512,0.11438659829556617,1.283687176825563,False,-0.05292382439701537,-0.02984716331919668,False,3,1,结构未成熟,-0.29744525547445255,0.4462061155152887,0.029503520812906636,10.7008,0.0793585526315792,0.009928649628147435,0.0342497515733684,0.0631834980013577,,0.0,9.92,9.92,0.16431451612903225,0.16431451612903225,True,5,2026-09-09,沪深主板10%,17,10.044052863436125,INELIGIBLE,False,False,0,False,,,,,False,False,True,,,,,未形成合格的短周期缩量平台或呈N型走势,False,True,False,False,False,False,False,True,True,True,False,True,True,False,0,1,0,0,3,1,4,0,9,False,振幅、量能、换手或短期趋势尚未形成两类收敛支持,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,125,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
603016,新宏泰,31.89,-0.020878108688977548,0.17631870158613072,-0.01786264243917457,0.10652324774462185,0.17242647058823524,-0.05539099526066349,,0.23995535714285712,-0.09634457353357884,0.31384959046909905,0.7645552660566005,5396107.0,5679425.1,0.9501150037175419,0.025734073524118033,0.04219876677722921,0.6098299900556418,True,0.08839298652369232,-0.009159118561579138,True,3,3,收敛较充分,-0.4754934210526316,0.21204687925865362,0.03904989980939355,30.406000000000002,0.04880615667960275,0.003763369866631505,0.00463526340243825,-0.034076646758417706,,0.04625984251968496,26.88,26.86,0.1863839285714286,0.18726731198808633,True,2,2026-08-28,沪深主板10%,17,10.00358551452134,RETEST_STABILIZING,False,False,5,False,28.2,2026-09-18,2.0484685020277063,1.333165039223164,True,False,True,,0.09099836333878879,,0.5251927460027395,突破后处于一周内确认窗，守位/缩量/横住或小平台再突破条件尚未全部成立,False,True,True,True,True,True,False,True,True,True,True,False,True,False,0,1,1,1,3,1,2,0,9,False,短波动仍偏大,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,125,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
603285,键邦股份,38.3,-0.0018243419338024314,-0.0015641293013556323,0.22091169907554975,0.10693641618497107,0.21974522292993637,-0.1397124887690927,,0.05915568701263789,-0.02767199796902775,0.26504854368932057,0.22318812316123438,6143378.6,7357423.8,0.8349904486948271,0.1059991971762692,0.11158159200024281,0.9499702887913495,True,0.008341692624465491,0.05717460046149925,True,3,3,收敛较充分,-0.317412225984673,0.40554072096128163,0.09514618628922711,35.0244,0.0935233722776121,0.0004684643510055597,0.01859608299398885,-0.054847339214255664,,-0.020209772320286645,37.19,31.2,0.029846732992739877,0.22756410256410242,True,1,2026-08-20,沪深主板10%,17,9.999999999999986,READY_FOR_BREAKOUT,False,False,5,False,38.92,,,,False,False,False,,,,,紧凑缩量平台形成，尚未出现放量突破,False,True,True,True,True,True,False,True,True,True,True,False,True,False,0,1,1,1,3,1,2,0,9,False,10日速度仍偏快，整理可能未完成,硬资格：明显右侧（40日非负、站上MA20且MA30上扬）+3至5日紧凑缩量平台+非N型+已出现放量突破；首次突破/回踩中只进入观察，只有缩量回踩不破后重新缓慢走强才确认买点,125,False,,,23,9,未入选：未满足二级结构筛选最低资格条件
