股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA25,MA25距离,MA25_1日斜率,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,最近25日曾涨停,25日内涨停次数,最近涨停日期,涨停板规则,涨停核验交易日数,25日最大单日涨幅,基础整理条件,振幅收敛,成交量收敛,换手率收敛,流动性收敛,短期下行停止,整理成熟,中期趋势仍活,均线趋势辅助,稳健上沿核心区,稳健上沿宽区,适度重新加速,整理成熟贡献,振幅收敛贡献,流动性收敛贡献,短期止跌贡献,40日趋势贡献,均线趋势辅助贡献,稳健上沿贡献,重新加速辅助贡献,阶段2分,阶段2通过,阶段2风险提示,阶段2规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
600969,郴电国际,10.32,0.04665314401622722,0.03200000000000003,0.004868549172346803,0.20560747663551404,0.27722772277227725,0.3596837944664033,,0.08672936259143156,-0.10803802938634399,0.19648397104446746,0.4414068085574437,13542776.2,28891880.6,0.46873986458326977,0.0368459455926559,0.07780746091776104,0.47355285930227686,True,-0.016189536031589347,-0.01041968162083906,False,3,2,部分收敛/待确认,-0.1636952998379254,0.6166982922201139,0.020620086040646912,9.8216,0.050745296082104874,0.005075726565697991,0.02892312070866976,0.03707194470625175,,-0.007692307692307665,9.57,9.57,0.07836990595611293,0.07836990595611293,True,3,2026-09-03,沪深主板10%,17,9.999999999999986,True,True,True,True,True,False,True,True,True,True,True,True,3,1,1,0,3,1,4,1,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,8,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
601011,宝泰隆,3.01,0.037931034482758585,0.016891891891891886,0.04513888888888884,0.0033333333333331883,0.20883534136546156,0.1231343283582087,,0.07829181494661913,-0.08787878787878789,0.1619718309859155,0.4833668574965181,40701033.0,78029903.9,0.5216081395173934,0.020745449785663075,0.04309659615200505,0.48137095821888715,True,-0.016107382550335614,0.003359086328518668,False,3,2,部分收敛/待确认,-0.17983651226158037,0.5037593984962405,0.00786874267537252,2.9844,0.008577938614126701,0.00457789147704335,0.016508889401985805,0.01274197500612595,,-0.0033112582781458233,2.81,2.81,0.07117437722419928,0.07117437722419928,True,1,2026-08-19,沪深主板10%,6,10.144927536231885,True,True,True,True,True,False,True,True,True,True,True,True,3,1,1,0,3,1,4,1,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,8,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
601595,上海电影,24.1,-0.01672786617707056,0.03167808219178081,0.1682016480853128,0.5350318471337581,0.46772228989037745,0.45093317278747747,,0.1434977578475336,-0.05490196078431364,0.3487064116985376,0.4115145378272819,14976227.4,26960803.5,0.5554814937173516,0.032398388554216825,0.062311438593881635,0.5199428754225236,True,0.023440223074241873,0.06653476280311033,True,3,3,收敛较充分,-0.06661502711076683,0.8326848249027239,0.17226451346158544,19.6956,0.22362355043766136,0.014525899369513873,0.04933949325055931,0.05486373428910918,,0.005004170141784892,22.3,20.5,0.08071748878923768,0.17560975609756113,True,3,2026-09-08,沪深主板10%,17,10.02666666666665,True,True,True,True,True,True,True,True,True,True,True,False,3,1,1,1,3,1,4,0,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,8,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
603162,海通发展,14.41,0.024893314366998487,0.03669064748201434,0.01981599433828718,0.17921440261865795,0.3479887745556596,0.5922651933701657,,0.12732919254658376,-0.15085444902769585,0.45665236051502134,0.278831784430019,67689655.8,83586229.7,0.8098182684270541,0.17164245448050924,0.1943854287240533,0.88300062204853,True,-0.014651493598861975,0.0033135927805978405,False,3,2,部分收敛/待确认,-0.15085444902769585,0.6908212560386475,0.06792159187757063,13.2124,0.09064212406527195,0.00778008298755184,0.030678105660176813,0.07111950758729946,,0.001389854065323215,12.88,12.88,0.11878881987577627,0.11878881987577627,True,3,2026-09-09,沪深主板10%,17,10.000000000000009,True,True,True,True,True,False,True,True,True,True,True,True,3,1,1,0,3,1,4,1,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,8,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
603228,景旺电子,110.16,0.0546673049305888,0.01802051566398677,0.03953949230914411,0.20209515495416852,0.3424323665610529,0.6060650240559846,,0.10237748665696261,-0.03028169014084503,0.32663551401869173,0.3134303597223175,32506406.8,43316849.8,0.7504333059787742,0.0320381421342407,0.04432570760125114,0.7227891864119139,True,-0.020519456511692513,0.026844997328855813,False,3,2,部分收敛/待确认,-0.03028169014084503,0.9429802751533234,0.0941977522063242,99.0096,0.11261938236292224,0.005373658108618784,0.03289685258462782,0.06512964850665903,,-0.007299270072992692,103.05,103.05,0.06899563318777302,0.06899563318777302,True,1,2026-09-07,沪深主板10%,17,9.99584803819804,True,True,True,True,True,False,True,True,True,True,True,True,3,1,1,0,3,1,4,1,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,8,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
603297,永新光学,115.02,0.017786036633926194,0.08570889182556152,0.06175574633065639,0.09647283126787398,0.24453581475871022,-0.18771186440677967,,0.09914285714285712,-0.04086057371581053,0.20522613065326634,0.4830908073317474,1075835.4,1513374.1,0.7108852992792726,0.009473232420384475,0.015083283694813971,0.62806167490184,True,0.04745647622460725,0.00909685863874321,True,3,3,收敛较充分,-0.24759599659841702,0.43057018203700903,0.05864811133200787,108.1356,0.06366451011507768,0.002811770859222351,0.014706437725018118,-0.029920688873781853,,0.018958185683912054,105.0,99.5,0.09542857142857142,0.15597989949748747,True,1,2026-08-31,沪深主板10%,17,9.997151808601545,True,True,True,True,True,True,True,True,True,True,True,False,3,1,1,1,3,1,4,0,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,8,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
603366,日出东方,7.49,0.0490196078431373,0.037396121883656486,-0.01963350785340312,0.023224043715847076,0.14351145038167945,0.13313161875945534,,0.13213213213213212,-0.13109048723897898,0.22269503546099284,0.5933321856888737,28220038.6,47057039.0,0.599698561569078,0.032389341992940676,0.06194422174432067,0.5228791496748489,True,-0.03908171631593338,-0.02060074428495473,False,3,2,部分收敛/待确认,-0.2222222222222222,0.37790697674418594,0.002878757447948299,7.434,0.007532956685499137,0.0028058058598177116,0.003456430780425901,0.017048327674637154,,0.028846153846153744,6.66,6.66,0.12462462462462454,0.12462462462462454,True,1,2026-08-19,沪深主板10%,17,9.942363112391917,True,True,True,True,True,False,True,True,True,True,True,True,3,1,1,0,3,1,4,1,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,8,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
603637,镇海股份,15.1,0.021650879566982528,0.08946608946608947,0.008684034736138768,0.1843137254901961,0.3434163701067614,-0.09254807692307698,,0.11726147123088124,-0.06211180124223614,0.1463235294117647,0.8013849290150677,11036551.8,7640272.4,1.444523339246386,0.04956803435001725,0.034227875876495874,1.4481773431945681,False,0.03783173348390734,0.0015857694429124436,True,3,2,部分收敛/待确认,-0.3148820326678766,0.42691990090834026,0.02644279790632842,14.4284,0.04654708768817062,0.003477438379791753,0.01982645905146807,-0.04450817049615463,,-0.00983606557377048,13.73,13.6,0.099781500364166,0.11029411764705888,True,2,2026-08-25,沪深主板10%,17,10.039215686274506,True,True,False,False,False,True,True,True,True,True,True,True,3,1,0,1,3,1,4,1,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,8,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
603668,天马科技,12.65,-0.024672320740169673,0.03265306122448974,-0.035823170731707266,0.2700803212851406,0.17674418604651176,-0.020139426800929505,,0.08894430590191192,-0.07529239766081863,0.2785046728971963,0.31936378293639506,9634179.0,17072876.5,0.5642973520015798,0.016898916519689926,0.03488136306195908,0.48446835319115,True,0.021439012506090815,0.01678366819979038,True,3,3,收敛较充分,-0.14353419092755582,0.5699797160243409,0.07035579811312775,11.5024,0.09977048268187505,0.007285974499089409,0.029267554479418978,0.012109281794321136,,-0.012490241998438734,12.03,11.71,0.05153782211138824,0.08027327070879586,True,1,2026-09-07,沪深主板10%,17,9.974853310980713,True,True,True,True,True,True,True,True,True,True,True,False,3,1,1,1,3,1,4,0,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,8,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
605168,三人行,53.04,-0.0018818216033120727,0.05847136300139688,0.010478186321204008,0.11663157894736842,0.497881954250212,0.0667739340305713,,0.09394742205013246,-0.042080549033772785,0.3108428030303029,0.3022345093219799,8400671.6,8924042.0,0.9413527636916097,0.04081550501817717,0.04277143696842064,0.9542701370616192,True,0.06553139105457517,0.016318747490967178,True,3,3,收敛较充分,-0.1735743222187598,0.6700236966824643,0.07330399150098632,48.9076,0.08449402546843432,0.005245373301214329,0.04376751711982396,-0.009834966285437674,,-0.005810684161199675,49.07,42.24,0.08090482983492975,0.2556818181818181,True,1,2026-09-07,沪深主板10%,17,9.99580888516347,True,True,True,True,True,True,True,True,True,True,True,False,3,1,1,1,3,1,4,0,14,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,8,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
000062,深圳华强,23.76,0.029016890428757103,0.05179282868525914,-0.012058212058212003,0.08641975308641969,0.07608695652173925,-0.19999999999999996,,0.08464655560558303,-0.04959999999999998,0.13275940190303578,0.6375936799369343,20090654.2,26215678.0,0.7663602749469229,0.016256976453346374,0.028162502772439646,0.5772560977519283,True,0.010752688172043001,-0.011136910904712805,False,3,2,部分收敛/待确认,-0.40792424619985046,0.16436957631444624,0.016905628076182566,23.1924,0.024473534433693933,3.449524827958683e-05,-0.0012039213438056473,-0.05560738943832799,,0.029016890428757103,22.21,22.07,0.06978838361098605,0.07657453556864535,True,1,2026-08-28,沪深主板10%,17,10.004426737494466,True,True,True,True,True,False,True,True,False,True,True,True,3,1,1,0,3,0,4,1,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,31,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
000596,古井贡酒,95.46,0.017914267434420816,0.03648208469055381,-0.0548514851485149,0.05306122448979589,0.08786324786324773,0.2580390089615181,,0.05778949681388711,-0.06402588489067562,0.11831140350877184,0.4884524661192316,2479052.8,4565915.9,0.5429475387402557,0.00591550905531075,0.012512584085028955,0.4727647794501963,True,0.006812662526058055,-0.017842129845866306,False,3,2,部分收敛/待确认,-0.11208259696772405,0.6569883290634783,0.0024046791485963226,94.70559999999999,0.007965738034498626,0.0001774233066635933,0.003030324311417809,0.03033503000835691,,0.015099957464908442,91.02,91.02,0.04878048780487809,0.04878048780487809,True,1,2026-09-01,沪深主板10%,17,9.998909606367912,True,True,True,True,True,False,True,True,True,True,True,False,3,1,1,0,3,1,4,0,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,31,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
001366,播恩集团,13.46,0.03379416282642089,0.02905198776758411,-0.14810126582278482,0.11056105610561073,0.2892720306513412,0.2180995475113121,,0.07233704292527823,-0.22554660529344062,0.3826571201272871,0.18903880032655876,6561169.0,16455755.3,0.39871576116594293,0.041200437204381324,0.10638961704422865,0.38725994461708924,True,-0.007184347294405313,-0.027692307692307683,False,3,2,部分收敛/待确认,-0.2767329392799569,0.4206974128233972,-0.004364228123381886,13.310799999999999,0.011208943113862668,0.0036191452785232503,0.0179916642936655,0.024320235284136515,,0.012030075187969835,12.58,12.58,0.06995230524642304,0.06995230524642304,True,4,2026-09-07,沪深主板10%,17,10.038314176245212,True,True,True,True,True,False,True,True,False,True,True,True,3,1,1,0,3,0,4,1,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,31,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
002138,顺络电子,53.37,0.016184310738766028,0.07190198835107453,0.09051900286064574,0.11980696600923202,0.18101349856162874,-0.28592453839978593,,0.11665309446254081,-0.026982680036463202,0.15320018157058557,0.7614422728917849,29761319.4,27640650.5,1.076722828936316,0.0375014268381766,0.03606816531255636,1.0397375778113471,False,0.044757867275395435,0.03454950361104747,True,3,2,部分收敛/待确认,-0.33053186151530356,0.4477048836721861,0.10006080530964345,48.626400000000004,0.09755194709046933,0.00047733482569034535,0.008995769928033859,-0.05846489802487265,,0.028720123361603678,49.12,45.5,0.08652280130293155,0.17296703296703297,True,1,2026-09-07,沪深主板10%,17,10.002247696111466,True,True,False,False,False,True,True,True,True,True,True,False,3,1,0,1,3,1,4,0,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,31,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
002349,精华制药,8.71,0.09974747474747492,0.009269988412514474,0.13856209150326793,0.2790014684287814,0.2980625931445604,0.36093750000000013,,0.11666666666666681,-0.05939524838012944,0.24295302013422812,0.4802025782688773,81565885.6,91269809.1,0.8936787137423737,0.09910991243729826,0.09891763725106373,1.0019437907291144,True,-0.011850060459491996,0.01825039542523421,False,3,2,部分收敛/待确认,-0.05939524838012944,0.831804281345566,0.08922653660976687,7.7988,0.11683848797250862,0.008222153273347743,0.031224800645103468,0.04858487116355037,,0.01871345029239757,7.8,7.46,0.1166666666666667,0.16756032171581792,True,4,2026-09-09,沪深主板10%,17,10.065359477124169,True,True,True,False,True,False,True,True,True,True,True,False,3,1,1,0,3,1,4,0,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,31,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
002403,爱仕达,10.14,0.04752066115702491,0.021148036253776592,-0.18291700241740527,0.09267241379310365,0.25806451612903225,0.18874560375146565,,0.12527233115468414,-0.2598540145985401,0.49237472766884527,0.25442477876106206,24091769.6,31538804.8,0.76387706359754,0.08154266619653837,0.10543770218895508,0.7733729444369494,True,-0.05280657148445134,-0.04031314676504982,False,3,2,部分收敛/待确认,-0.2598540145985401,0.4096185737976784,-0.014385692068429212,10.124,0.00158040300276574,0.0013847675568745554,0.0030230549465153356,0.02518954155742925,,0.019095477386934734,9.18,9.18,0.10457516339869288,0.10457516339869288,True,4,2026-09-08,沪深主板10%,17,10.048780487804866,True,True,True,True,True,False,True,True,False,True,True,True,3,1,1,0,3,0,4,1,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,31,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
002638,勤上股份,4.31,0.01650943396226401,0.061576354679802936,0.014117647058823346,0.031100478468899517,0.23495702005730634,0.07213930348258701,,0.09319899244332484,-0.10580912863070557,0.20500000000000007,0.45462923143085276,25072059.2,42550029.1,0.5892371810387316,0.0191165862051266,0.033080444526625626,0.5778817811755866,True,0.021484375,-0.001428911645629971,True,3,3,收敛较充分,-0.16634429400386852,0.6036866359447003,-0.007255556835195298,4.255199999999999,0.01287836059409675,0.007672634271099765,0.02019041365725527,0.010115358126721707,,0.014117647058823346,3.97,3.97,0.08564231738035244,0.08564231738035244,True,2,2026-08-21,沪深主板10%,6,10.133333333333328,True,True,True,True,True,True,True,True,False,True,True,False,3,1,1,1,3,0,4,0,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,31,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
002902,铭普光磁,30.2,-0.03205128205128205,0.009358288770053402,0.11111111111111116,0.2562396006655574,0.34581105169340454,0.12017804154302669,,0.116214335421016,-0.05860349127182041,0.26268412438625194,0.44241095914168727,39954316.8,21603057.6,1.8494750854156865,0.20354553976764816,0.10092472578796574,2.016805477334464,False,0.01170183982683981,0.04651912333476593,True,3,2,部分收敛/待确认,-0.29816407157796887,0.4771801140994295,0.09555249220053685,27.011599999999998,0.1180381761909699,0.005913722218911843,0.038757177855263336,-0.023809067137221862,,-0.01820546163849157,28.74,26.4,0.05080027835768974,0.14393939393939403,True,1,2026-09-07,沪深主板10%,17,9.995953055443142,True,True,False,False,False,True,True,True,True,True,True,False,3,1,0,1,3,1,4,0,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,31,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
002957,科瑞技术,42.88,0.01036757775683328,0.10915675116399393,0.047898338220918824,0.04943710230053844,0.13080168776371304,-0.19775491113189891,,0.13941930421135248,-0.021674652064795685,0.1653116531165312,0.8433725123604763,19345213.2,14930257.6,1.2957052529354884,0.0435459109822466,0.03368902555800947,1.2925844621793663,False,0.04709071740549242,0.0245864661654136,True,3,2,部分收敛/待确认,-0.4051054384017757,0.36105032822757116,0.05752512485356687,40.7248,0.05292107020783399,0.0006978504241161865,0.013254982030659779,-0.06106693430093402,,0.0,38.23,37.1,0.12163222600052337,0.15579514824797847,True,1,2026-09-07,沪深主板10%,17,9.999999999999986,True,True,False,False,False,True,True,True,True,True,True,False,3,1,0,1,3,1,4,0,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,31,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
300189,神农种业,6.79,0.039816232771822335,0.03348554033485529,-0.1204663212435233,0.16267123287671237,0.6014150943396226,0.5681293302540416,,0.16722972972972977,-0.18487394957983194,0.3413848631239936,0.48985689699133106,237584176.6,314035755.9,0.7565513548579963,0.2714724836622476,0.3634001732975946,0.747034546513367,True,-0.025416036308623213,-0.025600910254586995,False,3,2,部分收敛/待确认,-0.18487394957983194,0.6585365853658537,-0.004398826979472137,6.6656,0.01866298607777228,0.00969461948618533,0.0437800612155661,0.072526960457995,,0.002954209748892156,5.92,5.92,0.14695945945945943,0.14695945945945943,True,2,2026-09-01,创业板20%,17,20.038535645472066,True,True,True,True,True,False,True,True,False,True,True,True,3,1,1,0,3,0,4,1,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,31,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
300765,石药创新,46.39,0.05720145852324521,0.06594669117647056,0.02135623073535875,0.025419982316533973,0.2737506864360242,0.6747292418772564,,0.11926605504587157,-0.039942052980132425,0.15983097191150883,0.7462011499992867,16303757.8,18484959.3,0.8820012819828065,0.00984396266481595,0.012777849730838814,0.7703927399504434,True,0.0232233443477452,0.0,True,3,3,收敛较充分,-0.10409424488219388,0.8159153005464481,0.05051008276814728,44.6704,0.038495289945915,0.0017491769898010379,0.017248635949708158,0.08118699280169639,,0.04247191011235962,42.51,40.23,0.0912726417313574,0.1531195625155357,True,1,2026-08-20,创业板20%,17,19.999999999999996,True,True,True,True,True,True,True,True,True,False,True,True,3,1,1,1,3,1,2,1,13,True,,核心：振幅、流动性（成交量/换手合并）与短期止跌三类证据中至少两类支持+40日趋势仍活；缺失量价/换手必须明示；2%-6%单日加速仅为中等证据,31,True,,,119,8,入选：满足二级结构筛选资格条件；本阶段不设置数量下限或上限
