股票代码,股票名称,最新收盘,ret1,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,整理成熟,中期趋势仍活,均线趋势辅助,稳健上沿核心区,稳健上沿宽区,适度重新加速,整理成熟贡献,40日趋势贡献,均线趋势辅助贡献,稳健上沿贡献,重新加速辅助贡献,阶段2分,阶段2通过,阶段2风险提示,阶段2规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
603797,联泰环保,4.79,0.0,0.010548523206751037,0.04357298474945548,0.24415584415584424,0.14319809069212397,,0.044117647058823525,-0.07350096711798837,-0.07350096711798837,0.7548387096774194,-0.0044684609789046315,0.04162861491628611,0.020910406948689175,,-0.030364372469635748,4.76,4.63,0.006302521008403339,0.03455723542116629,True,True,False,False,True,False,3,3,0,2,0,8,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,93,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
000020,深华发Ａ,12.45,0.01384364820846895,0.012195121951219301,0.11659192825112097,0.23267326732673266,0.06501283147989723,,0.07944307944307935,-0.09388646288209612,-0.5148090413094311,0.1998788612961841,0.012030564135912858,0.04020381715362875,0.008250037296733126,,-0.055386949924127515,12.21,11.56,0.019656019656019597,0.07698961937716242,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
000059,华锦股份,5.59,-0.02782608695652178,0.1995708154506437,0.1995708154506437,0.30913348946135843,0.30607476635513997,,0.12208258527827642,-0.10560000000000003,-0.10560000000000003,0.7421875,0.09607843137254912,0.045711459658047016,0.038454252699374525,,-0.1012861736334405,5.57,4.62,0.0035906642728904536,0.2099567099567099,True,True,True,False,False,False,3,3,1,0,0,7,True,距离短周期稳健上沿较远,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
000510,新金路,17.08,0.0674999999999999,0.02767749699157629,-0.014994232987312617,0.00411522633744843,-0.11822405782137335,,0.15060625398851316,-0.07625743645213634,-0.3867145421903053,0.289108910891089,0.013920631622688306,0.018216802961537715,-0.00975274352455846,,-0.05058365758754868,15.67,15.6,0.08998085513720477,0.09487179487179476,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
000536,华映科技,3.64,0.011111111111111072,0.1518987341772151,0.0930930930930931,0.1518987341772151,0.040000000000000036,,0.10614525139664802,-0.08080808080808077,-0.2777777777777778,0.3693693693693695,0.0599883517763542,0.035179487179487046,-0.011361410381978687,,-0.054545454545454564,3.58,3.12,0.016759776536312776,0.16666666666666674,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
001337,四川黄金,51.23,-0.03703007518797008,-0.09487632508833932,-0.002919423900350493,0.44269219938045623,0.21744296577946765,,0.11599999999999994,-0.13243014394580865,-0.15615219897875154,0.6734412676541508,0.0021125934040138183,0.057073249246436975,0.03269267607432469,,-0.07359855334538878,50.0,50.0,0.024599999999999955,0.024599999999999955,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
002017,东信和平,16.35,-0.041617819460726735,0.023153942428035146,0.1813583815028903,0.26646010844306756,0.007393715341959428,,0.14623243933588756,-0.08913649025069625,-0.2158273381294964,0.4791666666666667,0.07375057463715784,0.04770368263898761,0.006619742888720914,,-0.05436668594563321,15.66,15.23,0.04406130268199249,0.07353906762967832,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
002107,沃华医药,6.84,0.0029325513196480912,0.12131147540983611,0.10500807754442643,0.09440000000000004,0.15540540540540548,,0.11497730711043869,-0.07191316146540028,-0.17788461538461542,0.49830508474576257,0.04411540222866739,0.030700334520340933,0.02114205592060059,,-0.06301369863013695,6.61,6.03,0.03479576399394846,0.13432835820895517,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
002155,湖南黄金,25.97,-0.030246452576549787,0.03466135458167319,0.13853572994300745,0.07225433526011571,0.07625362619146281,,0.12004801920768308,-0.12085308056872035,-0.2982977573628749,0.3345388788426762,0.0037102883203214976,0.033987527258080075,0.01297814678683995,,-0.06850789096126253,24.99,24.2,0.03921568627450989,0.0731404958677686,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
002265,建设工业,20.8,-0.030303030303030276,0.15171650055371,0.012165450121654597,0.2713936430317849,0.05103587670540688,,0.1721398305084746,-0.060099412562132803,-0.2355751561925763,0.43474426807760147,0.06519178573257567,0.02590042372881385,-0.0026909691076746345,,-0.05239179954441908,18.88,17.98,0.10169491525423746,0.15684093437152402,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
002281,光迅科技,184.47,0.10000000000000009,0.10866037622453284,0.03460459899046553,-0.14597222222222228,-0.10001463628823726,,0.10999458451170348,-0.08849688704417435,-0.3388172043010753,0.5327929619927841,0.02947742036297063,-0.01291923100615433,-0.030357078122167813,,0.025403001667593017,166.19,160.31,0.10999458451170341,0.15070800324371536,True,False,False,True,True,False,3,0,0,4,0,7,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：未满足二级结构筛选最低资格条件
002303,美盈森,5.25,0.007677543186180413,0.11228813559322037,-0.04021937842778789,0.2041284403669723,0.6990291262135924,,0.12185686653771759,-0.09482758620689657,-0.09482758620689657,0.8063380281690141,0.025590935729634667,0.03474929885765077,0.08182173573103957,,-0.077328646748682,5.17,4.58,0.01547388781431347,0.14628820960698685,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
002349,精华制药,7.65,-0.0013054830287205776,0.12334801762114544,0.11030478955007261,0.14179104477611948,0.1823802163833077,,0.1369127516778524,-0.09681227863046049,-0.09681227863046049,0.6693548387096774,0.04436860068259385,0.030571469837754828,0.024244694132334654,,-0.08492822966507163,7.45,6.74,0.02684563758389258,0.13501483679525217,True,True,True,False,False,False,3,3,1,0,0,7,True,距离短周期稳健上沿较远,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
002638,勤上股份,4.25,-0.013921113689094988,0.01674641148325362,0.13941018766756041,0.1517615176151761,0.05459057071960283,,0.15311004784689008,-0.1182572614107884,-0.17794970986460346,0.5760368663594471,0.03192910040063124,0.04438549955791338,0.009604102385815327,,-0.1090146750524108,4.18,4.11,0.01674641148325362,0.03406326034063256,True,True,True,False,False,False,3,3,1,0,0,7,True,距离短周期稳健上沿较远,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
002686,亿利达,6.55,0.001529051987767538,0.056451612903225756,0.029874213836477814,0.19090909090909092,0.11394557823129259,,0.07298136645962729,-0.1266666666666667,-0.22393364928909953,0.46458923512747874,0.005680945800706327,0.0418816555055439,0.019185069263316423,,-0.050724637681159535,6.44,6.05,0.017080745341614856,0.0826446280991735,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
002703,浙江世宝,16.86,-0.014611338398597296,0.17246175243393602,0.13765182186234814,0.3585817888799354,0.0962288686605981,,0.17396593673965932,-0.12642487046632134,-0.31768514771347633,0.415922619047619,0.06604280610793212,0.06218899768396424,0.00478117798135691,,-0.08716838115863557,16.44,13.87,0.025547445255474255,0.2155731795241529,True,True,True,False,False,False,3,3,1,0,0,7,True,距离短周期稳健上沿较远,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
002721,金一文化,2.98,-0.053968253968254,0.04561403508771922,0.07581227436823101,0.36697247706422,0.23140495867768607,,0.1493055555555556,-0.09969788519637468,-0.09969788519637468,0.7179487179487178,0.03167734118054377,0.05089857986678403,0.032490483958673266,,-0.06289308176100639,2.88,2.74,0.03472222222222232,0.0875912408759123,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
002743,富煌钢构,4.89,-0.0060975609756097615,0.06304347826086953,0.263565891472868,0.23484848484848486,0.11136363636363611,,0.11041666666666672,-0.0825515947467168,-0.26021180030257196,0.5028901734104045,0.079946996466431,0.07175867574153427,0.009898131727636317,,-0.07034220532319391,4.8,4.42,0.018750000000000044,0.10633484162895912,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
002870,香山股份,53.0,0.062337141711765964,0.08717948717948709,0.38598326359832624,0.34517766497461944,0.34586084306754694,,0.1579289428076258,-0.008419083255378879,-0.008419083255378879,0.9763779527559053,0.15101039166929087,0.040894589025292305,0.03176851225012767,,0.08185343947744439,46.16,46.15,0.1481802426343155,0.1484290357529794,True,True,True,False,False,False,3,3,1,0,0,7,True,距离短周期稳健上沿较远,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
002918,蒙娜丽莎,10.91,-0.002742230347349106,0.11213047910295604,0.08991008991008997,0.24685714285714289,-0.05785837651122627,,0.10599078341013829,-0.1243980738362761,-0.41058887088060514,0.27411652340019105,0.042124367179291244,0.04153125106907063,-0.018986099754701447,,-0.09083333333333332,10.85,9.68,0.0055299539170508005,0.12706611570247928,True,True,True,False,False,False,3,3,1,0,0,7,True,距离短周期稳健上沿较远,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
300017,网宿科技,15.77,0.007667731629392938,0.04298941798941791,0.07133152173913038,0.07939767282683086,0.10822206605762474,,0.08268229166666664,-0.09834190966266432,-0.19908583037074667,0.4987212276214833,0.004522581056118025,0.022772925271401734,0.014136418773910586,,-0.05057194461167969,15.36,14.57,0.02669270833333326,0.08236101578586141,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
300243,瑞丰高材,15.85,0.03190104166666674,-0.008135168961201589,0.07022282241728561,0.09840609840609837,-0.12479293208172282,,0.13254593175853027,-0.24881516587677732,-0.3444995864350703,0.35225505443234834,-0.03770262886284992,0.02955370583547312,-0.021673377197289567,,-0.08169177288528395,15.24,15.24,0.04002624671916011,0.04002624671916011,True,True,False,False,False,True,3,3,0,0,1,7,True,距离短周期稳健上沿较远,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
300598,诚迈科技,33.26,-0.0038933812518718858,0.014643075045759568,0.1270755676042019,0.11274673803947799,0.07777057679844446,,0.07902735562310036,-0.10854998659876725,-0.1958413926499033,0.46885245901639333,0.02313276731881375,0.034559178478957175,0.002962121591750577,,-0.05511363636363653,32.9,31.01,0.01094224924012166,0.07255723960012883,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
300981,中红医疗,15.68,-0.049696969696969684,0.08587257617728539,0.01950585175552666,0.5695695695695695,0.42286751361161534,,0.1173402868318123,-0.08731082654249123,-0.11959573273441881,0.7523255813953489,0.010341828022810029,0.0690125285005756,0.05943001653535673,,-0.07656065959952885,15.34,14.26,0.022164276401564598,0.09957924263674611,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
301123,奕东电子,80.1,0.05145707534786026,0.08713355048859928,0.13617021276595742,-0.14959125172523624,-0.1422146069822232,,0.12985274431057567,-0.050947867298578364,-0.3967010619868947,0.37215401120514946,0.04914339602871065,0.018961369746709922,-0.03622535475108879,,-0.04060366510959401,74.7,70.64,0.07228915662650581,0.13391845979614936,True,False,True,False,True,True,3,0,1,2,1,7,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：未满足二级结构筛选最低资格条件
301152,天力锂能,22.27,-0.0017929179740026058,-0.045025728987993174,0.08001939864209495,0.08953033268101751,-0.11801980198019801,,0.08814175374829612,-0.12598116169544749,-0.38616317530319744,0.2579449152542373,0.03682666790818945,0.027850659192021343,-0.018915605000298874,,-0.0682008368200836,22.01,22.0,0.01181281235801901,0.012272727272727213,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
301183,东田微,242.75,0.14429150560950332,0.03214422381903992,0.34928575398810513,0.2000098867961837,0.0969768177504633,,0.17671161084377535,-0.09718089854210055,-0.15898697339246115,0.7051529169879209,0.1008146708779536,0.036287962991818024,0.008980674619247786,,0.05232356511184322,209.89,209.89,0.1565581971508887,0.1565581971508887,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
600500,中化国际,5.5,0.020408163265306145,0.024208566108007368,0.03578154425612068,-0.06779661016949157,-0.3064312736443884,,0.08614232209737828,-0.05982905982905973,-0.4416243654822335,0.23951048951048953,0.013451262207481163,0.02232055703780822,-0.019572474693086317,,-0.03677758318739055,5.34,5.15,0.029962546816479474,0.06796116504854366,True,False,True,False,True,True,3,0,1,2,1,7,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：未满足二级结构筛选最低资格条件
600610,中毅达,8.68,0.015204678362572999,0.002309468822170757,0.20723226703755215,0.43471074380165287,0.06633906633906617,,0.15467625899280588,-0.1258811681772407,-0.2542955326460482,0.47887323943661964,0.04830917874396112,0.055079614263287446,0.03050975933295441,,-0.09865005192108,8.34,8.34,0.04076738609112707,0.04076738609112707,True,True,True,False,False,False,3,3,1,0,0,7,True,距离短周期稳健上沿较远,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
600654,中安科,3.22,-0.012269938650306678,0.12195121951219523,0.08417508417508412,0.27272727272727293,0.12195121951219523,,0.12578616352201255,-0.11294765840220378,-0.3347107438016529,0.31932773109243706,0.039883739706120025,0.029342060715494833,0.01041361961036702,,-0.07736389684813749,3.18,2.84,0.012578616352201255,0.1338028169014085,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
600693,东百集团,11.49,0.05123513266239721,0.3501762632197416,0.1309055118110236,0.49027237354085607,0.31314285714285717,,0.2579281183932346,-0.03445378151260503,-0.08664546899841019,0.7988929889298894,0.18009551686951175,0.05543204927293255,0.004563443222056041,,0.04076086956521752,9.46,8.42,0.21458773784355167,0.3646080760095012,False,True,True,False,True,True,0,3,1,2,1,7,False,短波动仍偏大,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：未满足二级结构筛选最低资格条件
600746,江苏索普,7.18,0.00419580419580412,0.07646176911544234,0.03309352517985609,0.3834296724470134,0.17128874388254478,,0.08368794326241133,-0.060209424083769614,-0.33271375464684017,0.37521815008725995,0.045961104231917904,0.024572380039356023,0.025402641437204387,,-0.05277044854881274,7.05,6.63,0.018439716312056653,0.08295625942684759,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
601015,陕西黑猫,3.62,-0.013623978201634857,-0.016304347826086918,0.055393586005830775,0.22711864406779658,0.0584795321637428,,0.15909090909090912,-0.11274509803921573,-0.3843537414965986,0.259016393442623,0.0023535926900180026,0.028485025851136214,-0.002579013906447547,,-0.10617283950617273,3.52,3.5,0.02840909090909083,0.03428571428571425,True,True,True,False,False,False,3,3,1,0,0,7,True,距离短周期稳健上沿较远,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
601233,桐昆股份,24.92,-0.041538461538461524,0.017142857142857126,0.021311475409836245,0.2905230450543761,0.12353471596032461,,0.13765182186234826,-0.1131672597864769,-0.1131672597864769,0.731191885038039,0.004940014114326097,0.031231719670704594,0.04016665287919907,,-0.1064897812836142,24.7,22.68,0.00890688259109318,0.09876543209876543,True,True,True,False,False,False,3,3,1,0,0,7,True,距离短周期稳健上沿较远,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
603052,可川科技,58.3,0.05846042120551931,0.02604716649067229,0.08606557377049184,-0.08877774304470143,-0.293590209620744,,0.10999083409715858,-0.05341776262380271,-0.5160620901469246,0.18806321013451743,0.012302162645529302,0.015777393530284067,-0.07524489810738011,,-0.03508771929824572,54.55,53.72,0.06874427131072403,0.0852568875651527,True,False,True,False,True,True,3,0,1,2,1,7,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：未满足二级结构筛选最低资格条件
603366,日出东方,7.64,-0.024265644955300147,0.043715846994535346,0.10086455331412103,0.20695102685624,0.10404624277456653,,0.07549668874172177,-0.059113300492610765,-0.3067150635208712,0.300207039337474,0.03980945899965982,0.030532159264931025,0.010265891454010134,,-0.059113300492610765,7.55,7.14,0.01192052980132452,0.07002801120448177,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
603396,金辰股份,29.08,0.007623007623007494,0.13905209557383458,0.16459751702042458,0.25996533795493937,-0.011220673240394441,,0.10814606741573028,-0.09745499689633774,-0.290904657400634,0.39838628340897625,0.049952160020219294,0.046431393205161875,-0.00290903019483435,,-0.07858048162230669,28.48,25.19,0.02106741573033699,0.15442635966653429,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
605162,新中港,10.26,-0.0393258426966292,0.15022421524663665,0.09967845659163976,0.43296089385474845,0.1399999999999999,,0.10700000000000003,-0.07317073170731714,-0.3241106719367589,0.4225352112676056,0.06172711750400994,0.045852344977186155,-0.007031129603944919,,-0.06557377049180335,10.0,8.65,0.026000000000000023,0.18612716763005777,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
605178,时空科技,69.15,0.06204884042389813,0.058148431522570876,0.04471974618522445,-0.2814091239738127,0.11352657004830924,,0.1431010398882508,-0.06109979633401219,-0.43985419198055886,0.2191544434857637,0.0330995226676829,-0.0006706976791814867,0.009117277708011517,,-0.018313458262350868,64.43,63.23,0.07325779916188102,0.09362644314407742,True,False,False,True,True,False,3,0,0,4,0,7,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：未满足二级结构筛选最低资格条件
688167,炬光科技,316.2,0.05575959933222041,0.1612192434814541,0.5585567823343849,0.19568916619398746,-0.04724599252741957,,0.18811808118081189,-0.01795142555438234,-0.2557898700809641,0.5965550523424159,0.14433784385325543,0.055422529527294095,-0.013539428054179181,,0.0435643564356436,271.0,250.59,0.16678966789667893,0.2618220998443672,False,True,True,False,True,True,0,3,1,2,1,7,False,短波动仍偏大,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：未满足二级结构筛选最低资格条件
688432,有研硅,45.22,-0.016742770167427756,0.10292682926829255,0.5496915695681974,0.07181796634273518,1.2090864680019542,,0.16000956708921305,-0.11176586132390487,-0.2560052648897664,0.6728343145500421,0.09702696473841899,0.009904465785712357,0.13385255834943255,,-0.0575239683201334,41.81,40.23,0.08155943554173639,0.12403678846631871,True,True,True,False,False,False,3,3,1,0,0,7,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
688603,天承科技,120.52,0.021355932203389827,0.15462732324200035,0.08196426968309534,-0.06646010844306738,-0.21907600596125198,,0.1710198431010614,-0.050126103404791955,-0.43608459666853827,0.3698018797755088,0.0752457934086328,0.026079113599013937,-0.0632645540748521,,-0.03583999999999998,108.35,96.18,0.11232118135671443,0.25306716573092114,True,False,True,False,True,True,3,0,1,2,1,7,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：未满足二级结构筛选最低资格条件
688825,长鑫科技,58.47,0.06697080291970803,0.03303886925795041,0.1397660818713451,,,,0.09203703703703701,-0.053883495145631066,-0.053883495145631066,0.8594343604896582,0.03426317372154308,,,,-0.006963315217391353,54.0,54.0,0.08277777777777784,0.08277777777777784,True,False,False,True,True,False,3,0,0,4,0,7,False,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,100,False,30,50,31,12,未入选：未满足二级结构筛选最低资格条件
000062,深圳华强,24.05,0.011779554059739183,0.09967992684042071,0.03485370051635117,-0.15197461212976016,-0.1640597844977406,,0.05977108944467995,-0.03799999999999992,-0.4006977323697982,0.17917304747320065,0.030177121929279682,0.014438840775756745,-0.04840309583874214,,-0.03645833333333337,23.59,21.4,0.019499788045782118,0.12383177570093462,True,False,True,False,True,False,3,0,1,2,0,6,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,142,False,30,50,31,12,未入选：未满足二级结构筛选最低资格条件
000506,招金黄金,19.83,-0.0392441860465117,-0.11235452103849608,-0.005516549648946989,0.5056947608200455,0.44428259286234506,,0.1410459587955627,-0.12062084257206218,-0.12062084257206218,0.7681159420289853,-0.0024398219181529512,0.07806101455806558,0.0810367001975103,,-0.0776744186046513,18.93,18.93,0.047543581616481756,0.047543581616481756,True,True,False,False,False,False,3,3,0,0,0,6,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,142,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
000603,盛达资源,35.36,-0.022123893805309658,-0.11289513296537879,-0.047413793103448176,0.6798099762470309,0.2122043195063421,,0.12087912087912088,-0.12192699279860952,-0.1912168344007319,0.6717707106399686,-0.0015248206923815788,0.06808065785077666,0.046281716406390006,,-0.056563500533617916,33.67,33.67,0.05019305019305009,0.05019305019305009,True,True,False,False,False,False,3,3,0,0,0,6,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,142,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
000737,北方铜业,14.33,-0.0013937282229964376,-0.03890006706908111,-0.012405237767057153,0.2237403928266437,0.02871500358937551,,0.1224345364472752,-0.09646910466582592,-0.12193627450980393,0.5871369294605809,-0.018291429745838195,0.019836750189825114,0.016730178242163607,,-0.057856673241288625,14.13,14.13,0.01415428167020516,0.01415428167020516,True,True,False,False,False,False,3,3,0,0,0,6,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,142,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
002222,福晶科技,68.29,0.06040372670807459,0.09089456869009593,0.11694471704285259,-0.03938669292446195,-0.2434079326390427,,0.1055512118842846,-0.034087694483734055,-0.4512214721954355,0.2721026704692768,0.03897091824703147,0.024942425758083697,-0.05615458216506497,,-0.03271954674220945,63.95,60.22,0.06786551993745116,0.13400863500498184,True,False,True,False,True,False,3,0,1,2,0,6,False,40日趋势偏弱,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,142,False,30,50,31,12,未入选：未满足二级结构筛选最低资格条件
002445,中南文化,3.22,0.012578616352201255,-0.04451038575667654,0.09152542372881367,0.14184397163120588,-0.08781869688385258,,0.10158730158730168,-0.2107843137254901,-0.3249475890985324,0.2922374429223746,-0.00325027085590468,0.030219172016825446,-0.008237861429350679,,-0.058479532163742576,3.15,3.15,0.022222222222222365,0.022222222222222365,True,True,False,False,False,False,3,3,0,0,0,6,True,,核心：整理成熟+40日趋势仍活+稳健5日上沿；2%-6%单日加速仅为中等证据,142,False,30,50,31,12,未入选：满足基础条件，但位于本次软容量边界之外（30-50只）
