股票代码,股票名称,最新收盘,ret1,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,20日方向证据,MA20上方证据,短波动非极端证据,10日不过热证据,10日非急跌证据,短沿附近辅助,阶段1分,阶段1通过,阶段1风险提示,阶段1规则说明,阶段排名,本阶段入选,决策说明
300345,华民股份,7.63,-0.03661616161616166,-0.054522924411400275,0.33391608391608396,,,,0.15394736842105264,-0.24305555555555558,-0.24305555555555558,0.5196078431372548,-0.037102473498233146,,,,-0.1299885974914481,2,0,1,1,1,0,5,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,402,False,未入选：满足基础条件，但排名第402名，超出150只上限
300364,中文在线,26.28,-0.071706110914871,0.1577092511013216,-0.006802721088435382,,,,0.3634290925672594,-0.12107023411371232,-0.12107023411371232,0.6111707841031152,0.07121020666041655,,,,-0.03665689149560114,0,2,0,1,1,1,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,403,False,未入选：满足基础条件，但排名第403名，超出150只上限
300620,光库科技,284.0,-0.032038173142467596,-0.018320082958866224,0.08820599279638275,,,,0.16388174807197955,-0.14852791269412968,-0.14852791269412968,0.6668235927096643,-0.05523545927532558,,,,-0.12315909722436624,2,0,1,1,1,0,5,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,404,False,未入选：满足基础条件，但排名第404名，超出150只上限
300864,南大环境,24.6,-0.007263922518159771,0.2493651599796851,0.30158730158730185,,,,0.2159934047815333,-0.16610169491525417,-0.16610169491525417,0.5843935538592028,0.1087573804480102,,,,-0.11319394376351832,2,2,0,0,1,0,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,405,False,未入选：满足基础条件，但排名第405名，超出150只上限
300985,致远新能,36.15,-0.0411140583554378,-0.09398496240601506,0.20339547270306246,,,,0.18078626799557038,-0.17182130584192445,-0.17182130584192445,0.5647127103888566,-0.03858939921810589,,,,-0.08481012658227849,2,0,0,1,1,1,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,406,False,未入选：满足基础条件，但排名第406名，超出150只上限
301106,骏成科技,19.16,-0.05148514851485142,-0.24626278520849731,0.15075075075075084,,,,0.0953389830508475,-0.24626278520849731,-0.24626278520849731,0.4154995331465919,-0.018920095240533508,,,,-0.07350096711798837,2,0,1,1,0,1,5,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,407,False,未入选：满足基础条件，但排名第407名，超出150只上限
301151,冠龙节能,22.3,0.03576405016256379,0.41049968374446544,0.39200998751560556,,,,0.342686567164179,-0.008448199199644235,-0.008448199199644235,0.9756722151088351,0.26367087890292984,,,,0.07521697203471556,2,2,0,0,1,0,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,408,False,未入选：满足基础条件，但排名第408名，超出150只上限
301211,亨迪药业,11.95,-0.009121061359867455,-0.1781292984869326,0.10138248847926268,,,,0.12013536379018612,-0.20333333333333337,-0.20333333333333337,0.40776699029126207,-0.029993100369333225,,,,-0.0974320241691844,2,0,1,1,0,1,5,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,409,False,未入选：满足基础条件，但排名第409名，超出150只上限
301217,铜冠铜箔,108.89,-0.04674778954740444,-0.04381805409202666,0.14741833508956792,,,,0.1607677902621723,-0.18665969524947712,-0.18665969524947712,0.5584805653710248,-0.06264660942174005,,,,-0.10745901639344257,2,0,1,1,1,0,5,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,410,False,未入选：满足基础条件，但排名第410名，超出150只上限
600121,郑州煤电,5.3,-0.0185185185185186,0.27098321342925646,0.3554987212276215,,,,0.4347826086956524,-0.10774410774410781,-0.10774410774410781,0.7241379310344825,0.24793972215681648,,,,0.07942973523421593,2,2,0,0,1,0,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,411,False,未入选：满足基础条件，但排名第411名，超出150只上限
600460,士兰微,31.0,-0.04173106646058733,-0.10118875036242392,0.01241018941868055,,,,0.15424497731691503,-0.17178733636120758,-0.17178733636120758,0.35956175298804777,-0.07082696400203814,,,,-0.11403258073735356,2,0,1,1,1,0,5,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,412,False,未入选：满足基础条件，但排名第412名，超出150只上限
600508,上海能源,11.2,-0.0797041906327034,0.27853881278538806,0.3191990577149586,,,,0.19852262234533705,-0.1371340523882898,-0.1371340523882898,0.6105032822757109,0.1428571428571428,,,,-0.12840466926070038,2,2,0,0,1,0,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,413,False,未入选：满足基础条件，但排名第413名，超出150只上限
600641,万业企业,32.04,-0.033484162895927594,-0.033484162895927594,0.20541760722347635,,,,0.20666235446313067,-0.1568421052631579,-0.1568421052631579,0.6191693290734823,-0.035230352303522894,,,,-0.08925525866969874,2,0,0,1,1,1,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,414,False,未入选：满足基础条件，但排名第414名，超出150只上限
600722,金牛化工,19.26,0.0664451827242527,0.5000000000000002,0.7589041095890414,,,,0.4711111111111111,-0.030211480362537624,-0.030211480362537624,0.9404170804369416,0.4092339211238749,,,,0.14642857142857157,2,2,0,0,1,0,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,415,False,未入选：满足基础条件，但排名第415名，超出150只上限
600828,茂业商业,4.81,0.10068649885583514,0.24289405684754506,0.21464646464646453,,,,0.2239185750636131,0.0,0.0,1.0,0.19192169495725397,,,,0.16747572815533962,2,2,0,0,1,0,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,416,False,未入选：满足基础条件，但排名第416名，超出150只上限
600830,香溢融通,10.15,0.09967497291440952,0.2703379224030038,0.2593052109181142,,,,0.21995192307692307,0.0,0.0,1.0,0.21688046996762966,,,,0.18991793669402113,2,2,0,0,1,0,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,417,False,未入选：满足基础条件，但排名第417名，超出150只上限
600892,大晟文化,5.35,0.10082304526748964,0.44986449864498645,0.28605769230769207,,,,0.36132315521628483,0.0,0.0,1.0,0.31272236535394415,,,,0.21040723981900444,2,2,0,0,1,0,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,418,False,未入选：满足基础条件，但排名第418名，超出150只上限
600967,内蒙一机,13.41,0.10008203445447084,0.25210084033613445,0.15404475043029264,,,,0.22354014598540137,0.0,0.0,1.0,0.17138364779874227,,,,0.1867256637168142,2,2,0,0,1,0,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,419,False,未入选：满足基础条件，但排名第419名，超出150只上限
601086,国芳集团,11.1,0.10009910802775024,0.4547837483617301,0.3997477931904161,,,,0.4979757085020242,0.0,0.0,1.0,0.35738306328339986,,,,0.21046892039258447,2,2,0,0,1,0,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,420,False,未入选：满足基础条件，但排名第420名，超出150只上限
601212,白银有色,6.66,-0.011869436201780381,0.23333333333333317,0.21755027422303486,,,,0.22879999999999995,-0.1328125,-0.1328125,0.6506849315068495,0.07915417645629108,,,,-0.11671087533156499,2,2,0,0,1,0,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,421,False,未入选：满足基础条件，但排名第421名，超出150只上限
601566,九牧王,10.36,0.0997876857749469,0.2377538829151733,0.23333333333333317,,,,0.2588092345078978,0.0,0.0,1.0,0.20311229822320276,,,,0.19492502883506346,2,2,0,0,1,0,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,422,False,未入选：满足基础条件，但排名第422名，超出150只上限
603016,新宏泰,35.2,0.06925880923450789,0.26210111150950177,0.19565217391304346,,,,0.24216825061598024,-0.0025502975347122536,-0.0025502975347122536,0.9895227008149015,0.1722978036068139,,,,0.06024096385542177,2,2,0,0,1,0,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,423,False,未入选：满足基础条件，但排名第423名，超出150只上限
603061,金海通,325.0,-0.02120226478737508,-0.015658600115092236,0.10974527077784613,,,,0.1360426800564884,-0.12629711274799726,-0.12629711274799726,0.6410726564290625,-0.039115394849658536,,,,-0.10193705269557041,2,0,1,1,1,0,5,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,424,False,未入选：满足基础条件，但排名第424名，超出150只上限
603102,百合股份,38.74,-0.04203758654797218,-0.13815350389321468,0.16862745098039222,,,,0.09079118028534372,-0.18681780016792604,-0.18681780016792604,0.4367088607594938,-0.02637630530667623,,,,-0.07871581450653975,2,0,1,1,0,1,5,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,425,False,未入选：满足基础条件，但排名第425名，超出150只上限
603216,梦天家居,24.09,0.10000000000000009,0.21728145528044474,0.14933206106870234,,,,0.18904244817374127,0.0,0.0,1.0,0.13959979185391935,,,,0.06357615894039736,2,2,0,0,1,0,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,426,False,未入选：满足基础条件，但排名第426名，超出150只上限
603221,爱丽家居,33.37,0.0923076923076922,0.23592592592592587,1.3869814020028608,,,,0.3012001548586915,-0.007140731925022403,-0.007140731925022403,0.9900908340214698,0.3015074396926618,,,,0.11605351170568556,2,2,0,0,1,0,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,427,False,未入选：满足基础条件，但排名第427名，超出150只上限
603629,利通电子,115.01,0.012590244761401692,-0.14775842904779535,0.020949844651575678,,,,0.1449315068493151,-0.22421585160202362,-0.22421585160202362,0.4549926217412691,-0.08035407287760177,,,,-0.08131639907340837,2,0,1,1,0,1,5,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,428,False,未入选：满足基础条件，但排名第428名，超出150只上限
603721,中广天择,21.49,0.022846263683959922,0.24579710144927525,0.18271876719867897,,,,0.33893395133256066,-0.07009952401557773,-0.07009952401557773,0.7834224598930479,0.17079814764369394,,,,0.12513089005235578,2,2,0,0,1,0,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,429,False,未入选：满足基础条件，但排名第429名，超出150只上限
603800,洪田股份,59.3,-0.030728996404053688,-0.11399970118033775,0.0636771300448431,,,,0.12150482968988323,-0.20445398443788576,-0.20445398443788576,0.4519956850053936,-0.08611761804956242,,,,-0.10395889996977947,2,0,1,1,1,0,5,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,430,False,未入选：满足基础条件，但排名第430名，超出150只上限
603978,深圳新星,22.61,0.10024330900243306,0.20779914529914545,0.18129571577847425,,,,0.217555196553581,0.0,0.0,1.0,0.1521899763039214,,,,0.0807839388145315,2,2,0,0,1,0,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,431,False,未入选：满足基础条件，但排名第431名，超出150只上限
603989,艾华集团,29.12,-0.024455611390284737,0.04447632711621252,0.06901615271659334,,,,0.22374768089053795,-0.13871635610766053,-0.13871635610766053,0.5709057639524245,-0.0040017785682525675,,,,-0.07438016528925617,2,0,0,1,1,1,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,432,False,未入选：满足基础条件，但排名第432名，超出150只上限
603990,麦迪科技,22.11,-0.04285714285714293,-0.012064343163538882,0.1563807531380752,,,,0.18896484375000006,-0.11666000799041154,-0.11666000799041154,0.6870310825294746,-0.031006902596691144,,,,-0.06313559322033901,2,0,0,1,1,1,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,433,False,未入选：满足基础条件，但排名第433名，超出150只上限
605577,龙版传媒,12.85,0.10017123287671237,0.26725838264299795,0.33298755186721984,,,,0.3512092534174553,0.0,0.0,1.0,0.2708302427928595,,,,0.20998116760828633,2,2,0,0,1,0,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,434,False,未入选：满足基础条件，但排名第434名，超出150只上限
688137,近岸蛋白,72.72,0.003172851427783119,0.2930298719772404,0.8359000252461499,,,,0.2813119755911518,-0.20000000000000007,-0.20000000000000007,0.6795911173775114,0.09349272583737456,,,,-0.1341826407905703,2,2,0,0,1,0,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,435,False,未入选：满足基础条件，但排名第435名，超出150只上限
688185,康希诺,72.25,-0.04683377308707115,0.34568821009498985,0.41003122560499605,,,,0.3405555555555555,-0.2514504765851636,-0.2514504765851636,0.49300188009191565,0.09123313119718457,,,,-0.2231182795698925,2,2,0,0,1,0,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,436,False,未入选：满足基础条件，但排名第436名，超出150只上限
688300,联瑞新材,177.05,0.005052225249773112,0.26238859180035656,0.4158336665333868,,,,0.2840506329113924,-0.12731664037854884,-0.12731664037854884,0.7518731988472623,0.11057096708432024,,,,-0.12351485148514851,2,2,0,0,1,0,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,437,False,未入选：满足基础条件，但排名第437名，超出150只上限
688419,耐科装备,49.99,-0.021530632217655166,0.05131440588853842,0.2337117472852912,,,,0.14367346938775508,-0.14547008547008544,-0.14547008547008544,0.6830540037243948,-0.012211508061966359,,,,-0.10795860099928622,2,0,1,1,1,0,5,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,438,False,未入选：满足基础条件，但排名第438名，超出150只上限
688596,正帆科技,65.75,-0.01276276276276267,0.008745013807916369,0.14507140369209326,,,,0.17736087025067016,-0.14743257261410792,-0.14743257261410792,0.6865177832919768,-0.04848046309696086,,,,-0.11507402422611035,2,0,1,1,1,0,5,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,439,False,未入选：满足基础条件，但排名第439名，超出150只上限
688598,金博股份,33.81,-0.028448275862068773,0.010762331838565009,0.21139376567538526,,,,0.1534772182254196,-0.18530120481927703,-0.18530120481927703,0.5457767277023037,-0.028978431316235342,,,,-0.11002895498815479,2,0,1,1,1,0,5,True,,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,440,False,未入选：满足基础条件，但排名第440名，超出150只上限
688625,呈和科技,54.78,0.004216315307057794,-0.0434782608695653,0.018215613382899676,,,,0.19097832454598712,-0.15056597922158466,-0.15056597922158466,0.4331582019848222,-0.032155477031802104,,,,-0.047304347826086945,2,0,0,1,1,1,5,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,441,False,未入选：满足基础条件，但排名第441名，超出150只上限
000960,锡业股份,34.3,-0.032985621652100394,-0.0522243713733076,-0.11139896373057001,,,,0.11962729185452349,-0.16239316239316248,-0.16239316239316248,0.3587270973963353,-0.08244609705205719,,,,-0.06437534097108566,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,442,False,未入选：满足基础条件，但排名第442名，超出150只上限
000989,九芝堂,9.05,-0.015233949945592906,-0.02056277056277056,-0.004400440044004306,,,,0.03954802259887002,-0.07653061224489799,-0.07653061224489799,0.4140625000000005,-0.019554737013162904,,,,-0.016304347826086807,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,443,False,未入选：满足基础条件，但排名第443名，超出150只上限
001358,兴欣新材,24.79,-0.01037924151696612,-0.043595679012345734,-0.050555342780543855,,,,0.059689288634505344,-0.13623693379790947,-0.13623693379790947,0.3140350877192981,-0.03909142004380106,,,,-0.043595679012345734,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,444,False,未入选：满足基础条件，但排名第444名，超出150只上限
001359,平安电工,84.95,-0.01301266411060753,-0.04443194600674916,-0.014158059649529986,,,,0.13745787193066925,-0.1354569509464686,-0.1354569509464686,0.5339635854341737,-0.04457703273406166,,,,-0.06771290605794555,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,445,False,未入选：满足基础条件，但排名第445名，超出150只上限
002112,三变科技,15.51,0.009765625,-0.022068095838587598,-0.09404205607476646,,,,0.04563758389261743,-0.17280000000000006,-0.17280000000000006,0.16923076923076924,-0.040519641200123635,,,,0.0045336787564767,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,446,False,未入选：满足基础条件，但排名第446名，超出150只上限
002174,游族网络,11.62,-0.004284490145672781,-0.03568464730290466,-0.04909983633387904,,,,0.0706713780918727,-0.15674891146589265,-0.15674891146589265,0.22302158273381273,-0.050071530758226124,,,,-0.041254125412541254,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,447,False,未入选：满足基础条件，但排名第447名，超出150只上限
002180,奔图科技,17.18,-0.0057870370370370905,-0.029378531073446346,-0.040223463687150796,,,,0.05963029218843172,-0.16601941747572824,-0.16601941747572824,0.27542372881355903,-0.03374578177727772,,,,-0.02386363636363642,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,448,False,未入选：满足基础条件，但排名第448名，超出150只上限
002256,兆新股份,3.35,-0.014705882352941124,0.015151515151515138,-0.023323615160349864,,,,0.05120481927710855,-0.1561712846347607,-0.1561712846347607,0.19480519480519468,-0.039013195639701626,,,,-0.03735632183908044,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,449,False,未入选：满足基础条件，但排名第449名，超出150只上限
002348,高乐股份,10.74,-0.04021447721179616,-0.06770833333333326,-0.11386138613861374,,,,0.06741573033707872,-0.19187358916478547,-0.19187358916478547,0.3957345971563982,-0.08185509724300055,,,,-0.053744493392070436,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,450,False,未入选：满足基础条件，但排名第450名，超出150只上限
002364,中恒电气,36.0,-0.021207177814029365,-0.08883826879271062,-0.07715970264034855,,,,0.09926884139482567,-0.2589543021819679,-0.2589543021819679,0.15343203230148056,-0.0972013241047246,,,,-0.07904834996162713,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,451,False,未入选：满足基础条件，但排名第451名，超出150只上限
002384,东山精密,183.43,-0.027876411044570393,-0.06935565702688984,-0.02859715087644976,,,,0.14216335540838865,-0.16565840345690241,-0.16565840345690241,0.3726098191214471,-0.06952560668776875,,,,-0.09773733398917861,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,452,False,未入选：满足基础条件，但排名第452名，超出150只上限
002409,雅克科技,130.84,-0.025255159055352694,-0.08484297405050012,-0.06954913952496089,,,,0.14393705646405452,-0.19823518597953305,-0.19823518597953305,0.2689265536723165,-0.09745910318448492,,,,-0.0950338912712686,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,453,False,未入选：满足基础条件，但排名第453名，超出150只上限
002438,江苏神通,13.69,-0.010122921185827916,-0.0021865889212828726,-0.10464355788096791,,,,0.03618906942392912,-0.08794137241838773,-0.10930383864671434,0.44370860927152317,-0.018180514218094523,,,,-0.0242337847469708,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,454,False,未入选：满足基础条件，但排名第454名，超出150只上限
002448,中原内配,11.7,-0.0266222961730449,-0.07728706624605686,-0.042553191489361764,,,,0.07493540051679595,-0.16725978647686846,-0.16725978647686846,0.10646387832699593,-0.05819850277710692,,,,-0.06250000000000011,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,455,False,未入选：满足基础条件，但排名第455名，超出150只上限
002515,金字火腿,7.51,-0.06359102244389025,-0.07169344870210137,0.08683068017366136,,,,0.22314049586776874,-0.15427927927927942,-0.15427927927927942,0.46899224806201534,-0.03730290988334839,,,,-0.12470862470862476,2,0,0,1,1,0,4,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,456,False,未入选：满足基础条件，但排名第456名，超出150只上限
002517,恺英网络,16.75,-0.012964054213317588,-0.0005966587112172794,-0.08868335146898798,,,,0.0772081531809759,-0.1004296455424275,-0.11888479747501324,0.21254355400696837,-0.02647409258667288,,,,-0.024461269656377516,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,457,False,未入选：满足基础条件，但排名第457名，超出150只上限
002545,东方铁塔,17.56,-0.031439602868174266,-0.01624649859943994,-0.05591397849462376,,,,0.09854227405247822,-0.09624292331446227,-0.11714429361488199,0.24595469255663366,-0.01893960556455676,,,,-0.053369272237196896,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,458,False,未入选：满足基础条件，但排名第458名，超出150只上限
002552,宝鼎科技,47.92,-0.042557442557442426,-0.07579556412729027,0.21809862735129637,,,,0.21261682242990665,-0.23657798311295208,-0.23657798311295208,0.5222007722007722,-0.11764976661541704,,,,-0.15335689045936396,2,0,0,1,1,0,4,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,459,False,未入选：满足基础条件，但排名第459名，超出150只上限
002558,巨人网络,26.1,-0.03153988868274571,-0.006849315068493178,-0.13202527435982703,,,,0.06329113924050628,-0.15287244401168443,-0.16346153846153844,0.06593406593406648,-0.053147106838382085,,,,-0.05708092485549132,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,460,False,未入选：满足基础条件，但排名第460名，超出150只上限
002607,中公教育,2.08,-0.023474178403755763,0.034825870646766344,-0.11489361702127665,,,,0.043902439024390394,-0.09956709956709953,-0.11489361702127665,0.27027027027027045,-0.009995240361732494,,,,-0.018867924528301883,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,461,False,未入选：满足基础条件，但排名第461名，超出150只上限
002706,良信股份,9.19,-0.006486486486486531,-0.07171717171717185,-0.016059957173447548,,,,0.07513812154696128,-0.15377532228360957,-0.15377532228360957,0.24434389140271465,-0.041810030236680173,,,,-0.0554984583761563,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,462,False,未入选：满足基础条件，但排名第462名，超出150只上限
002774,快意电梯,15.35,-0.02848101265822789,-0.07082324455205813,-0.009677419354838679,,,,0.1281883584041858,-0.15473568281938332,-0.15473568281938332,0.4008528784648186,-0.06385314386778063,,,,-0.0857653365098272,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,463,False,未入选：满足基础条件，但排名第463名，超出150只上限
002775,文科股份,3.67,-0.008108108108108136,0.06686046511627897,-0.04675324675324677,,,,0.0362116991643455,-0.06852791878172593,-0.1070559610705597,0.3623188405797099,-0.004205670872337586,,,,-0.013440860215053863,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,464,False,未入选：满足基础条件，但排名第464名，超出150只上限
002828,贝肯能源,12.24,-0.021582733812949617,0.04526046114432103,-0.012903225806451646,,,,0.09448160535117048,-0.12571428571428567,-0.12571428571428567,0.37366548042704645,-8.169267216728837e-05,,,,-0.051162790697674376,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,465,False,未入选：满足基础条件，但排名第465名，超出150只上限
002851,麦格米特,118.55,-0.04595203605343645,0.0001687336539273332,0.017596566523605084,,,,0.18035004650376257,-0.1507879656160458,-0.1507879656160458,0.5085220639738501,-0.050719067294449194,,,,-0.11516644275264964,2,0,0,1,1,0,4,True,近5日波动仍偏大,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,466,False,未入选：满足基础条件，但排名第466名，超出150只上限
002859,洁美科技,63.99,0.012179689971528074,-0.07462039045553148,-0.02096083231334145,,,,0.12049366677492696,-0.21829953579281702,-0.21829953579281702,0.37951388888888893,-0.08300791745781533,,,,-0.07207076566125281,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,467,False,未入选：满足基础条件，但排名第467名，超出150只上限
002916,深南电路,348.39,-0.016791781904385572,0.01296775506643777,-0.00226244343891413,,,,0.10141735022173273,-0.13525119142176334,-0.13525119142176334,0.5400523339242,-0.04359403738984835,,,,-0.05934605934605941,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,468,False,未入选：满足基础条件，但排名第468名，超出150只上限
002929,润建股份,51.79,-0.007474128018397863,-0.02246130615326536,-0.10351393456811497,,,,0.0715697904310005,-0.13826955074875213,-0.13826955074875213,0.5100235849056602,-0.053562617642221255,,,,-0.044464944649446614,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,469,False,未入选：满足基础条件，但排名第469名，超出150只上限
002931,锋龙股份,44.6,-0.014800088358736474,-0.0958848570849381,-0.09898989898989896,,,,0.0725623582766439,-0.19885036824142266,-0.19885036824142266,0.27409836065573767,-0.09020439802537628,,,,-0.055284897267528055,0,0,1,1,1,1,4,True,20日方向仍偏弱,宽松粗筛：方向/非极端波动/不过热；不以精确MA距离或距20日高点为硬规则,470,False,未入选：满足基础条件，但排名第470名，超出150只上限
