股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,阶段2分,长期趋势证据,右上角位置证据,40日仍活证据,长期下降修复惩罚,二级结构延续贡献,阶段3分,生命周期标签,阶段3通过,阶段3风险提示,阶段3规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
002880,卫光生物,22.72,-0.019844693701466798,0.012026726057906334,0.007538802660753907,0.09652509652509655,0.07220386974988191,0.0008810572687223406,-0.2277362338545208,0.0842644320297951,-0.08424022571543732,0.24798792756539234,0.3397924764203502,4020894.2,6019216.4,0.6680095767947469,0.01767487985008815,0.026539754850088138,0.6659775099629246,True,0.00893743793445867,0.017677222022310257,True,3,3,收敛较充分,-0.3223978526692515,0.27740641711229935,0.04251267579782958,0.02437968840161564,-0.004344506796162606,-0.05238481500055536,0.012026726057906334,21.48,21.48,0.05772811918063314,0.05772811918063314,14,0,0,1,6,1.9565217391304348,-3.0434782608695654,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,30,False,46,46,28,1.6521739130434783,未入选：未满足三级生命周期筛选最低资格条件
002882,金龙羽,24.4,0.02564102564102555,0.026503996634413163,0.10009017132551845,0.08396268325188783,0.42274052478134116,0.11263109895120826,-0.1703502210132608,0.06666666666666662,-0.009740259740259827,0.15893719806763282,0.41945288753799376,19705083.6,12866252.6,1.531532468125179,0.08499656573193445,0.05209219247943915,1.631656524449085,False,0.044074266874891466,0.02174868189806678,True,3,2,部分收敛/待确认,-0.40210732663562854,0.33265555103700684,0.08215988468788105,0.05298561038798888,0.018164838888292012,-0.056780222580919304,-0.005299633102323842,23.1,21.38,0.05627705627705626,0.14125350795135638,14,0,0,1,6,1.9565217391304348,-3.0434782608695654,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,30,False,46,46,28,1.6521739130434783,未入选：未满足三级生命周期筛选最低资格条件
600604,市北高新,4.86,0.008298755186721962,-0.004098360655737654,0.0474137931034484,0.06813186813186833,0.13551401869158886,0.13551401869158886,-0.06358381502890176,0.05307855626326964,-0.09158878504672885,0.1746031746031745,0.30399536768963537,27550345.6,49181540.2,0.560176551770536,0.0204088466417284,0.0349436017840328,0.584051030797119,True,-0.0008271298593880427,0.009724808607490143,True,3,3,收敛较充分,-0.32311977715877427,0.29483282674772043,0.012078300708038503,0.02441157181374365,0.02457078634267318,-0.018640331540428545,-0.010183299389001976,4.71,4.56,0.031847133757961776,0.06578947368421062,14,0,0,1,6,1.9565217391304348,-3.0434782608695654,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,30,False,46,46,28,1.6521739130434783,未入选：未满足三级生命周期筛选最低资格条件
600746,江苏索普,7.45,0.03760445682451263,0.0026917900403768957,0.10534124629080122,0.10370370370370363,0.3047285464098073,0.1996779388083736,-0.1436781609195401,0.08368794326241133,-0.024869109947643908,0.16279069767441856,0.5140830800405268,19856191.4,16289510.1,1.2189557131002975,0.017861423857423547,0.013948374668522551,1.280538004025058,False,-0.0010982976386600951,0.025370581527936142,True,3,2,部分收敛/待确认,-0.3076208178438662,0.4223385689354276,0.07978839046307717,0.026064684612294053,0.028399617329506688,-0.02835289163071808,-0.01715039577836408,7.05,6.63,0.05673758865248235,0.12368024132730016,14,0,0,1,6,1.9565217391304348,-3.0434782608695654,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,30,False,46,46,28,1.6521739130434783,未入选：未满足三级生命周期筛选最低资格条件
603848,好太太,13.98,0.007204610951008661,-0.005689900426742556,0.04797601199400314,0.0432835820895523,0.03325942350332611,0.0028694404591105283,-0.14390691977954673,0.037777777777777764,-0.04638472032742158,0.15615141955835965,0.24193041526374848,2273100.0,5549062.5,0.40963676296671736,0.00580252788206,0.01378969362650293,0.4207872951512065,True,-0.004619604446369441,0.016638445115217726,True,3,3,收敛较充分,-0.5863905325443787,0.08325624421831641,0.023388602174151618,0.016249374061091837,-0.00243839678474711,-0.03666303832091322,-0.0021413276231262435,13.5,13.39,0.03555555555555556,0.04406273338312161,14,0,0,1,6,1.9565217391304348,-3.0434782608695654,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,30,False,46,46,28,1.6521739130434783,未入选：未满足三级生命周期筛选最低资格条件
000596,古井贡酒,101.0,0.0,0.0011895321173671647,0.11160026414263702,0.06461473595446399,0.30389878647043655,0.20481927710843384,-0.06826568265682664,0.05908618899273103,-0.03191795265024444,0.13335580271879552,0.44307175082080824,5167166.0,4062378.1,1.2719559511213394,0.013378276431718,0.009942188203622072,1.3456068380242605,False,0.034679196640193144,0.0330776861619857,True,3,2,部分收敛/待确认,-0.40264963330967596,0.2959669079627715,0.05407069579102264,0.015538267001007133,0.02319756867166034,-0.031289769027597725,-0.00345337937839163,96.3,89.01,0.04880581516095539,0.1347039658465341,13,0,0,1,6,0.6521739130434783,-4.3478260869565215,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,36,False,46,46,28,1.6521739130434783,未入选：未满足三级生命周期筛选最低资格条件
000721,西安饮食,7.69,0.013175230566534912,0.013175230566534912,0.14947683109118093,0.14947683109118093,0.3634751773049647,0.2585924713584289,-0.07793764988009588,0.12028985507246377,-0.005174644243208237,0.19527559055118116,0.6160004675081813,49774681.0,23006647.6,2.163491259804405,0.09632912177107983,0.04490325897766456,2.1452590293946177,False,0.029871580122836416,0.04336513443191681,True,3,2,部分收敛/待确认,-0.3194690265486726,0.39429530201342283,0.11465429772430813,0.03995101790907696,0.027401376898699592,-0.03907667136946169,0.013175230566534912,6.9,6.64,0.11449275362318834,0.15813253012048212,13,0,0,1,6,0.6521739130434783,-4.3478260869565215,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,36,False,46,46,28,1.6521739130434783,未入选：未满足三级生命周期筛选最低资格条件
002277,友阿股份,6.15,0.01317957166392092,-0.01757188498402551,-0.06534954407294824,0.08084358523725843,0.12844036697247718,-0.037558685446009266,-0.11127167630057799,0.04713804713804703,-0.08345752608047685,0.22,0.21426385062748649,22120880.6,36812615.1,0.6009048946919286,0.015675585551518375,0.02640462868017503,0.5936680928706953,True,-0.01995494045703261,-0.010019083969465603,False,3,2,部分收敛/待确认,-0.2881944444444444,0.3342245989304813,0.012095778820044423,0.02334897562092242,-0.008996132503783394,-0.027850130234421844,-0.01125401929260439,5.94,5.94,0.03535353535353525,0.03535353535353525,13,0,0,1,6,0.6521739130434783,-4.3478260869565215,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,36,False,46,46,28,1.6521739130434783,未入选：未满足三级生命周期筛选最低资格条件
002548,金新农,4.65,0.017505470459518557,0.05203619909502266,0.12864077669902918,0.12864077669902918,0.1625000000000001,0.17128463476070532,-0.2451298701298701,0.1220095693779906,-0.008528784648187626,0.12342569269521404,0.9885265110829039,48188293.0,30718357.6,1.5687131983905285,0.05637682217581923,0.03818451978159091,1.4764313522413075,False,0.03432282003710552,0.037642045454545636,True,3,2,部分收敛/待确认,-0.3568464730290456,0.31564986737400536,0.09129312367988751,0.023829087921117598,0.015297569153394752,-0.08254367526963224,0.004319654427645814,4.18,4.08,0.1124401913875599,0.13970588235294135,13,0,0,1,6,0.6521739130434783,-4.3478260869565215,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,36,False,46,46,28,1.6521739130434783,未入选：未满足三级生命周期筛选最低资格条件
002779,中坚科技,82.76,0.01533554165133122,0.07830618892508157,0.09907038512616206,0.07802527028787298,0.16415810943873965,-0.01791859499228654,-0.08914813999559756,0.13047012599918703,-0.008149568552253017,0.14012196851510417,0.9311182777533079,3746551.0,2812047.3,1.3323214726864658,0.023317915531809626,0.016959625702772978,1.3749074384346252,False,0.04251081116498523,0.028494772874456453,True,3,2,部分收敛/待确认,-0.43194453977623715,0.31321619556913677,0.07616087798915538,0.05463383299697533,0.004366619925600501,-0.03570042685292962,-0.0007244626901713458,73.81,72.21,0.12125728221108245,0.1461016479711954,13,0,0,1,6,0.6521739130434783,-4.3478260869565215,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,36,False,46,46,28,1.6521739130434783,未入选：未满足三级生命周期筛选最低资格条件
300063,天龙集团,9.5,-0.001051524710830698,0.010638297872340496,0.08944954128440363,0.016042780748663166,0.20865139949109412,-0.007314524555903867,-0.20302013422818788,0.12528473804100246,-0.1517857142857142,0.12781065088757398,0.9802370707837691,64472611.6,38676840.1,1.6669565412609806,0.09956017458224213,0.06171833464654282,1.6131377353653051,False,0.022581359309276072,0.023777327022763473,True,3,2,部分收敛/待确认,-0.4834148994018489,0.20695807314897413,0.03649555397959747,0.03044426069307682,-0.011972333947299352,-0.0628576308822274,-0.004192872117400381,8.78,8.46,0.08200455580865618,0.1229314420803782,13,0,0,1,6,0.6521739130434783,-4.3478260869565215,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,36,False,46,46,28,1.6521739130434783,未入选：未满足三级生命周期筛选最低资格条件
300359,全通教育,4.3,0.018957345971563955,0.007025761124121788,0.06965174129353247,-0.02714932126696834,0.25,0.10256410256410264,-0.2007434944237918,0.06971153846153846,-0.10416666666666663,0.1037974683544304,0.6716111632270167,15635789.8,14959955.2,1.045176244912819,0.024689322441528213,0.023622161871453155,1.0451762449128206,False,-0.005583992554676787,0.013330159485836823,True,3,2,部分收敛/待确认,-0.36201780415430274,0.29682997118155613,0.014869011092754292,0.032252862441541685,0.009477054429028797,-0.050506530858995924,-0.0182648401826484,4.16,3.98,0.033653846153846034,0.08040201005025116,13,0,0,1,6,0.6521739130434783,-4.3478260869565215,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,36,False,46,46,28,1.6521739130434783,未入选：未满足三级生命周期筛选最低资格条件
300805,电声股份,8.74,0.016279069767441978,0.0,0.09113607990012484,0.038004750593824355,0.2138888888888888,0.08302354399008682,-0.2419774501300953,0.06235011990407669,-0.013544018058690654,0.15354330708661404,0.4060751398880896,9589363.0,8651149.9,1.1084495253053006,0.031885342370984976,0.028815196954820342,1.106546050022783,False,0.010141509433962081,0.028014616321558883,True,3,2,部分收敛/待确认,-0.45477230193387397,0.19890109890109892,0.05402797877472265,0.013146076590185407,0.005314567797500169,-0.07323295656009188,-0.00568828213879391,8.34,7.87,0.04796163069544379,0.11054637865311312,13,0,0,1,6,0.6521739130434783,-4.3478260869565215,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,36,False,46,46,28,1.6521739130434783,未入选：未满足三级生命周期筛选最低资格条件
600475,华光环能,15.71,0.010939510939510955,0.029488859764089215,0.030163934426229666,0.08195592286501396,0.15007320644216704,0.048032021347565124,-0.21528471528471527,0.09275558564658097,-0.026641883519206933,0.08605135322692575,1.0779096686832514,9478091.6,9777758.5,0.9693521884386896,0.008772429675833976,0.010370035518906388,0.8459401763706886,True,0.010197324857634804,0.00901378579003187,True,3,2,部分收敛/待确认,-0.38100866824271074,0.2663125948406678,0.04447842563659332,0.02565853880654778,0.006128372049998054,-0.058391469005381835,0.008991650610147728,14.77,14.66,0.06364251861882209,0.07162346521145979,13,0,0,1,6,0.6521739130434783,-4.3478260869565215,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,36,False,46,46,28,1.6521739130434783,未入选：未满足三级生命周期筛选最低资格条件
605388,均瑶健康,6.52,0.0046224961479197635,0.033280507131537185,0.06885245901639347,0.05672609400324147,0.31187122736418504,0.21641791044776104,-0.015105740181268978,0.09816971713810314,-0.042584434654919234,0.0941780821917808,1.0423839056118591,11332596.0,10595771.6,1.069539475539469,0.017249701907128174,0.01764538538911939,0.9775758095804922,True,0.015539009388151337,0.02015732546705995,True,3,2,部分收敛/待确认,-0.30341880341880345,0.40084388185654,0.05365223012281839,0.040453257790368236,0.021341743470406183,-0.01572652792164997,0.026771653543307128,6.01,6.01,0.08485856905158062,0.08485856905158062,13,0,0,1,6,0.6521739130434783,-4.3478260869565215,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,36,False,46,46,28,1.6521739130434783,未入选：未满足三级生命周期筛选最低资格条件
605488,福莱新材,29.97,0.0010020040080158665,0.02848318462594368,-0.0006668889629876107,0.04207232267037542,0.0898181818181818,-0.13953488372093026,-0.137057299164987,0.15180902648265573,-0.052182163187855846,0.15328467153284683,0.9903731727678009,9015944.2,5736240.7,1.5717513736827673,0.027551390606309747,0.020785122606888827,1.3255341874759194,False,-0.0047078371642204075,-0.006850253459378064,True,3,2,部分收敛/待确认,-0.38167938931297707,0.32035268185157967,0.017087200719460904,0.03132916737037661,-0.0341655716162943,-0.04590287167275442,0.0010020040080158665,26.81,26.81,0.11786646773591936,0.11786646773591936,13,0,0,1,6,0.6521739130434783,-4.3478260869565215,长期下降趋势修复,False,长期下降趋势中的修复/反弹，降级,生命周期否决/修正：重点排除长期下降修复；不把接近250日高点或累计涨幅本身当成越高越好,36,False,46,46,28,1.6521739130434783,未入选：未满足三级生命周期筛选最低资格条件
