股票代码,股票名称,最新收盘,ret1,ret5,ret10,ret20,ret40,ret60,ret120,amp5,距20日高点,前10日区间振幅,振幅收敛比,近5日平均成交量,前10日平均成交量,成交量收敛比,近5日平均换手率,前10日平均换手率,换手率收敛比,流动性收敛证据,MA5_3日斜率,MA10_3日斜率,短期下行停止证据,整理证据可用项,整理收敛支持项,整理成熟度状态,距250日高点,250日位置,MA20距离,MA25,MA25距离,MA25_1日斜率,MA30_5日斜率,MA60_10日斜率,MA120_20日斜率,距稳健5日上沿,近5日低点,近10日低点,距近5日低点,距近10日低点,最近25日曾涨停,25日内涨停次数,最近涨停日期,涨停板规则,涨停核验交易日数,25日最大单日涨幅,有效突破阶段,有效突破观察资格,有效突破确认,整理交易日数,整理超过一周,平台上沿,突破日期,突破放量比,回踩缩量比,回踩守位,重新缓慢走强,N型走势,有效突破原因,20日方向证据,MA25上方证据,短波动非极端证据,10日不过热证据,10日非急跌证据,短沿附近辅助,阶段1分,阶段1通过,收盘价高于MA25,MA25向上,阶段1风险提示,阶段1规则说明,阶段排名,本阶段入选,阶段软容量下限,阶段软容量上限,实际入选数,边界分数,决策说明
688435,英方软件,30.34,0.021204981487714436,0.021204981487714436,-0.19372840818495884,0.01641541038525962,,,,0.1713673687968583,-0.23189873417721518,0.34858313417548653,0.4916111882526914,4077993.0,4662051.5,0.8747207103997028,0.08916059673691279,0.08317940021213899,1.0719071850664885,True,-0.027308021319997322,-0.03395148013543303,False,3,2,部分收敛/待确认,-0.23189873417721518,0.2735923869944488,-0.02211048797782511,30.945600000000002,-0.01956982575875088,-0.0022955301642980652,-0.010230858308455493,,,-0.017487046632124303,28.01,28.01,0.08318457693680825,0.08318457693680825,False,0,,科创板20%,4,0.7618416694269659,INELIGIBLE,False,False,3,False,30.55,,,,False,False,True,未形成合格的短周期缩量平台或呈N型走势,2,0,1,1,0,1,5,False,False,False,收盘价未站上MA25,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,559,False,,,232,4,未入选：未满足一级粗筛最低资格条件
688443,智翔金泰,24.51,0.0703056768558954,0.09175946547884206,0.06704397039616894,-0.003658536585365857,,,,0.12135036496350349,-0.07509433962264145,0.09981515711645102,1.2157508786158404,2544811.4,2672700.8,0.952149750544468,0.01314289699421155,0.018639380709951824,0.7051144669841083,True,0.028417266187050316,0.00048552259887002513,True,3,2,部分收敛/待确认,-0.11516245487364618,0.4735973597359739,0.05505574447935957,23.770799999999998,0.031096976121964826,-0.0027520934369283934,-0.006269849961669016,,,0.08547387068201973,21.92,21.64,0.11815693430656937,0.13262476894639552,False,0,,科创板20%,4,3.477588871715609,RETEST_STABILIZING,True,False,5,False,22.53,2026-09-18,1.502832705543692,2.053031429225813,True,False,False,突破后处于1-3日确认窗，回踩守位/缩量/重新走强尚未全部成立,0,2,1,1,1,0,5,False,True,False,MA25未上扬,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,559,False,,,232,4,未入选：未满足一级粗筛最低资格条件
688596,正帆科技,65.94,-0.030294117647058805,0.1086079354404843,0.0033475349969567247,-0.07322557976106825,,,,0.20095612088099715,-0.11703267273701135,0.3134057971014492,0.6412010331000604,19529120.6,18985967.7,1.02860812304026,0.0720300984101238,0.05976623473783599,1.2051971941361728,False,0.06624399490179433,0.013140773345756473,True,3,2,部分收敛/待确认,-0.14496887966804983,0.6917562724014336,0.010776093321274827,65.78080000000001,0.0024201590737720213,-0.0038042161376301564,0.011856969941496986,,,-0.0007576905591756278,58.57,55.2,0.12583233737408217,0.19456521739130417,False,0,,科创板20%,4,1.5648972077324297,INELIGIBLE,False,False,0,False,,,,,False,False,False,未形成合格的短周期缩量平台或呈N型走势,0,2,0,1,1,1,5,False,True,False,MA25未上扬,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,559,False,,,232,4,未入选：未满足一级粗筛最低资格条件
688662,广东富信科技,107.9,0.12513034410844637,0.23738532110091737,0.2639100386552653,0.20626048071548353,0.3487500000000001,-0.30833333333333335,1.3538394415357766,0.28331388564760795,-0.01891252955082745,0.1592356687898089,1.7792112018669781,11530229.8,8632690.5,1.3356473048582016,0.0916010375217456,0.07192765413434131,1.2735162660895316,False,0.08654197914761297,0.05480545706436235,True,3,1,结构未成熟,-0.4681585173501577,0.45542113410928275,0.22448053200785312,89.4524,0.2062281168532092,-4.471631966929124e-06,0.026253492778097742,-0.10889766131648515,0.08878460275487643,0.14059196617336167,85.7,78.5,0.25904317386231046,0.3745222929936307,False,0,,科创板20%,17,7.383647798742143,INELIGIBLE,False,False,0,False,,,,,False,False,False,未形成合格的短周期缩量平台或呈N型走势,2,2,0,0,1,0,5,False,True,False,MA25未上扬,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,559,False,,,232,4,未入选：未满足一级粗筛最低资格条件
920212,智新电子,10.27,-0.011549566891241647,-0.04907407407407416,-0.195141065830721,0.05333333333333323,0.09255319148936159,0.07539267015706796,-0.09275618374558314,0.08333333333333348,-0.29753761969904235,0.5454545454545452,0.15277777777777812,2134727.8,1228633.2,1.737481780567219,,11.55,,False,-0.053280173976078204,-0.05756072528224432,False,3,1,结构未成熟,-0.5097852028639618,0.17209302325581388,-0.04664655372476212,10.5376,-0.025394776799271157,0.0028169014084507005,0.015501093234996821,0.012593894287092233,-0.028865555496333517,-0.07058823529411773,10.2,10.2,0.006862745098039191,0.006862745098039191,False,0,,北交所30%,25,29.95391705069124,READY_FOR_BREAKOUT,False,False,5,False,10.88,,,,False,False,False,紧凑缩量平台形成，尚未出现放量突破,2,0,1,1,0,1,5,False,False,True,收盘价未站上MA25,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,559,False,,,232,4,未入选：未满足一级粗筛最低资格条件
920592,华信永道,23.26,-0.011474713132171632,-0.12883895131086132,-0.14610866372980902,0.1589436970602891,0.1777215189873418,-0.07698412698412693,-0.3110189573459715,0.15178571428571438,-0.301711197838487,0.6091787439613529,0.249164495298516,3624214.6,1694902.7,2.1383024524062653,,18.041428571428572,,False,-0.07205048326543662,-0.058097860942392554,False,3,1,结构未成熟,-0.5829298906221982,0.13098102111734836,-0.027896771497231132,23.2696,-0.00041255543713680787,0.0038307564881281397,0.011592031029619365,-0.002280605039986172,-0.06915558365869012,-0.0984496124031008,22.4,22.4,0.03839285714285734,0.03839285714285734,False,0,,北交所30%,25,29.958960328317374,READY_FOR_BREAKOUT,False,False,4,False,23.92,,,,False,False,False,紧凑缩量平台形成，尚未出现放量突破,2,0,1,1,0,1,5,False,False,True,收盘价未站上MA25,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,559,False,,,232,4,未入选：未满足一级粗筛最低资格条件
920855,浙江大农,13.41,0.025229357798165042,-0.035251798561151126,-0.1773006134969325,0.07797427652733124,0.16003460207612452,0.14127659574468088,-0.1119205298013245,0.15311760063141275,-0.3254527162977867,0.5878594249201278,0.26046635324800105,2290636.6,1319744.4,1.7356668457922613,,7.712857142857142,,False,-0.07025200619456573,-0.07485187623436473,False,3,1,结构未成熟,-0.4550995530272247,0.22276197085357397,-0.04063528401774219,13.7224,-0.022765696962630422,0.0022202746129127426,0.0119499051990819,0.019517671405191228,-0.03256106684399884,-0.07898351648351654,12.67,12.67,0.05840568271507496,0.05840568271507496,True,1,2026-09-01,北交所30%,25,29.98454404945905,BREAKOUT_AWAIT_RETEST,False,False,3,False,13.39,2026-09-17,1.4120355881269862,,False,False,True,首次放量突破，仅观察，等待缩量回踩确认,2,0,1,1,0,1,5,False,False,True,收盘价未站上MA25,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,559,False,,,232,4,未入选：未满足一级粗筛最低资格条件
920895,花溪科技,25.97,0.19402298850574717,-0.1273521505376345,-0.13433333333333342,1.0352664576802506,1.2661431064572422,1.1182707993474712,0.5513739545997611,0.5075499269361908,-0.2684507042253521,1.3386034255599473,0.3791637741580402,9264989.4,3063611.2,3.024205356084349,,36.04714285714285,,False,-0.15619777158774362,-0.05423979699725101,False,3,1,结构未成熟,-0.2684507042253521,0.6227236737925574,0.12898317610746424,20.9864,0.2374680745625739,0.02554780195078088,0.10871897171462441,0.17284706176231812,0.05208658224689655,-0.16090468497576738,20.53,20.53,0.2649780808572819,0.2649780808572819,False,0,,北交所30%,7,19.402298850574716,INELIGIBLE,False,False,0,False,,,,,False,False,True,未形成合格的短周期缩量平台或呈N型走势,2,2,0,1,0,0,5,False,True,True,近5日波动仍偏大,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,559,False,,,232,4,未入选：未满足一级粗筛最低资格条件
000007,全新好,11.63,0.02647837599293923,0.0582347588717016,0.011304347826087024,-0.08712715855572994,0.24919441460794856,-0.05370219690805522,-0.11893939393939379,0.0937790157845868,-0.11626139817629177,0.2391713747645952,0.39209966442216987,5751319.6,9813900.0,0.5860381295917015,0.016746088195550575,0.030377715164701537,0.551262269224556,True,0.023978201634877294,-0.01870866689871231,False,3,2,部分收敛/待确认,-0.3462619449128723,0.4420289855072465,-0.025187544528728845,11.943999999999999,-0.026289350301406444,0.0033602150537634934,0.022279597342693913,-0.030949257954696163,-0.023556581986143077,0.013949433304272008,10.77,10.62,0.0798514391829157,0.09510357815442583,True,2,2026-08-20,沪深主板10%,3,10.009099181073712,READY_FOR_BREAKOUT,False,False,5,False,11.54,,,,False,False,False,紧凑缩量平台形成，尚未出现放量突破,0,0,1,1,1,1,4,False,False,True,收盘价未站上MA25,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,623,False,,,232,4,未入选：未满足一级粗筛最低资格条件
000026,飞亚达,19.65,-0.0070742799393633815,0.0778935820076796,-0.07004259346900144,-0.003044140030441511,0.19090909090909092,0.003575076608784533,0.39460610361958826,0.11885019347705907,-0.09237875288683606,0.2027777777777777,0.5861105431745381,6475082.2,10058545.0,0.6437394474051664,0.01710429166518525,0.02710709850105551,0.630989394328546,True,0.025971238463189383,-0.01207379003005482,False,3,2,部分收敛/待确认,-0.2890738060781477,0.4557220708446865,0.0011973607112831797,19.952,-0.015136327185244713,-0.006691094471881431,0.014563758389261716,-0.016191542502799083,0.045993336128732576,0.019190871369294538,18.09,18.0,0.08623548922056368,0.09166666666666656,False,0,,沪深主板10%,17,6.9873417721519,RETEST_STABILIZING,True,False,5,False,19.06,2026-09-18,1.8078235633144937,0.6993794630433857,True,False,False,突破后处于1-3日确认窗，回踩守位/缩量/重新走强尚未全部成立,0,0,1,1,1,1,4,False,False,False,收盘价未站上MA25,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,623,False,,,232,4,未入选：未满足一级粗筛最低资格条件
000506,招金黄金,18.69,0.00592034445640488,0.001607717041800738,-0.05748865355521926,-0.16338406445837061,0.4693396226415094,0.5692695214105794,0.08789289871944139,0.09944444444444439,-0.16188340807174884,0.20468488566648085,0.4858416590977894,51005351.4,60938403.1,0.8369984903657575,0.05914950011880005,0.06922370663938869,0.854468837199533,True,-0.009568874868559285,-0.029206804673088782,False,3,2,部分收敛/待确认,-0.3446704067321178,0.48908523908523915,-0.057726241492311536,19.8456,-0.05822953198693914,0.0018982229402262352,0.01592163785196332,0.05385538713206772,0.01775138500108886,-0.035603715170278494,18.0,17.93,0.03833333333333333,0.042387060791968745,False,0,,沪深主板10%,9,9.252845126175146,READY_FOR_BREAKOUT,False,False,5,False,19.38,,,,False,False,False,紧凑缩量平台形成，尚未出现放量突破,0,0,1,1,1,1,4,False,False,True,收盘价未站上MA25,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,623,False,,,232,4,未入选：未满足一级粗筛最低资格条件
000517,荣安地产,2.06,0.030000000000000027,0.014778325123152802,-0.04629629629629628,-0.11206896551724133,,,,0.06666666666666672,-0.11965811965811957,0.15577889447236173,0.4279569892473124,39437488.4,32985336.8,1.1956066611998335,0.015853343439733998,0.013236563645858932,1.197693288370485,False,-0.011787819253438081,-0.024621212121212155,False,3,1,结构未成熟,-0.16935483870967738,0.36363636363636365,-0.041191528973702485,2.188,-0.058500914076782484,-0.004187147278354231,-0.008695652173913104,,,0.009803921568627416,1.95,1.95,0.05641025641025643,0.05641025641025643,False,0,,沪深主板10%,4,8.81057268722467,INELIGIBLE,False,False,0,False,,,,,False,False,False,未形成合格的短周期缩量平台或呈N型走势,0,0,1,1,1,1,4,False,False,False,收盘价未站上MA25,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,623,False,,,232,4,未入选：未满足一级粗筛最低资格条件
000603,盛达资源,34.18,-0.01668584579976984,0.020298507462686466,-0.03337104072398189,-0.14249874560963371,0.3710389089450461,0.6276190476190475,-0.1151954439554751,0.10707692307692299,-0.13904282115869027,0.17900656044985955,0.5981731776077317,36964627.4,40198511.6,0.9195521408310052,0.05835271622606155,0.06360468950185152,0.9174278922368281,True,-0.0032825322391557554,-0.01934540868967105,False,3,2,部分收敛/待确认,-0.5335062099085573,0.3151716888577435,-0.03699320992871824,35.3588,-0.03333823546047954,0.0010871904055447246,0.011107795670462384,0.05243215807552026,-0.03670693800360125,-0.046582984658298465,32.5,32.01,0.051692307692307704,0.06779131521399573,True,1,2026-08-21,沪深主板10%,9,10.006009615384603,RETEST_STABILIZING,True,False,3,False,33.93,2026-09-16,1.4451879909964902,1.1038830834286046,False,False,False,突破后处于1-3日确认窗，回踩守位/缩量/重新走强尚未全部成立,0,0,1,1,1,1,4,False,False,True,收盘价未站上MA25,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,623,False,,,232,4,未入选：未满足一级粗筛最低资格条件
000657,中钨高新,60.49,-0.020563471502590636,0.02230860233226295,0.008166666666666655,-0.09391851408028762,,,,0.06608520630660861,-0.12838616714697415,0.16856127886323286,0.39205449052287256,76225097.8,47870913.5,1.592305060148894,0.054997801864124396,0.032936012520157446,1.6698378964504197,False,0.02004114407060853,0.00915915915915888,True,3,2,部分收敛/待确认,-0.19880794701986748,0.4645023189439887,-0.017676624146414688,62.8008,-0.03679570960879475,-0.006329033809698625,-0.0023610843266738124,,,-0.04544737257377296,59.62,56.3,0.014592418651459216,0.0744227353463589,False,0,,沪深主板10%,4,3.47567030784508,READY_FOR_BREAKOUT,False,False,3,False,62.48,,,,False,False,False,紧凑缩量平台形成，尚未出现放量突破,0,0,1,1,1,1,4,False,False,False,收盘价未站上MA25,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,623,False,,,232,4,未入选：未满足一级粗筛最低资格条件
000723,美锦能源,3.62,0.008356545961002881,-0.008219178082191747,-0.029490616621983934,-0.06940874035989719,0.025495750708215414,0.055393586005830775,-0.2627291242362525,0.07142857142857142,-0.12348668280871666,0.13774104683195593,0.5185714285714286,59998337.8,106555686.1,0.5630702592791995,0.0140713819330561,0.02398545658185489,0.5866630841499664,True,-0.02741935483870972,-0.012221041445270808,False,3,2,部分收敛/待确认,-0.383304940374787,0.1604477611940299,-0.04460279757191876,3.77,-0.039787798408488007,0.0007432575918453477,0.0015170444404781769,0.002871433864394257,-0.058494649513045505,-0.03466666666666662,3.5,3.5,0.03428571428571425,0.03428571428571425,True,1,2026-08-19,沪深主板10%,2,9.887005649717517,READY_FOR_BREAKOUT,False,False,5,False,3.64,,,,False,False,False,紧凑缩量平台形成，尚未出现放量突破,0,0,1,1,1,1,4,False,False,True,收盘价未站上MA25,硬资格：最近25个交易日（含当日）至少一次按板块涨停价核验的实际涨停，且最新收盘价严格高于MA25、当日MA25严格高于前一交易日MA25；通过后再按方向/非极端波动/不过热排序,623,False,,,232,4,未入选：未满足一级粗筛最低资格条件
